,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,1660.0,2391,,,9252.601699967448,8991.131070745318,-0.550275494342202,-2.115357986303176,,,,,,,,,,,,
1,3,1660.871586950416,1660.871586950416,2391,2295.0,8895016.0,9223.098143673955,8850.350861701634,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
2,2,,1661.0,2391,,,9251.812346517407,8987.85691766761,-1.037334471703154,-4.145779277991581,,,,,,,,,,,,
3,3,1661.87158786647,1661.87158786647,2391,2295.0,8904362.0,9222.905994252751,8850.380782597937,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
4,2,,1662.0,2391,,,9250.719498305436,8982.660212047407,-1.5360069260319569,-6.139376306181849,,,,,,,,,,,,
5,3,1662.871588735177,1662.871588735177,2391,2295.0,8909571.0,9222.789920942796,8850.3912218095,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
6,2,,1663.0,2391,,,9248.823669610929,8975.494514712242,-1.9759610264471,-7.8971852978220145,,,,,,,,,,,,
7,3,1663.871589544306,1663.871589544306,2391,2295.0,8914896.0,9222.703491685372,8850.420344861688,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
8,2,,1664.0,2391,,,9243.299914360923,8967.317448444302,-2.495265448186897,-9.974632209476221,,,,,,,,,,,,
9,3,1664.871590280526,1664.871590280526,2391,2295.0,8920082.0,9222.60050823583,8850.419895195306,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
10,2,,1665.0,2391,,,9240.768942177769,8956.318713713279,-2.996485629510253,-11.977658211150633,,,,,,,,,,,,
11,3,1665.871590929612,1665.871590929612,2391,2295.0,8925319.0,9222.724879814035,8850.437133473859,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
12,2,,1666.0,2391,,,9237.779646481644,8943.246485317271,-3.489792579640157,-13.950450782444147,,,,,,,,,,,,
13,3,1666.871591477616,1666.871591477616,2391,2295.0,8930387.0,9222.724056896086,8850.452943247377,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
14,2,,1667.0,2391,,,9233.67508519644,8928.365325560415,-3.80995138095277,-15.230030021215304,,,,,,,,,,,,
15,3,1667.8715919161239,1667.8715919161239,2391,2295.0,8935454.0,9222.711233316377,8850.482586495711,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
16,2,,1668.0,2391,,,9229.586370517285,8913.169382508007,-3.9647911460534653,-15.167789575054957,,,,,,,,,,,,
17,3,1668.871592250921,1668.871592250921,2391,2295.0,8940551.0,9222.580097560576,8850.490874137438,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
18,2,,1669.0,2391,,,9222.500868302552,8898.815339603663,-3.989590390249682,-15.236334738427587,,,,,,,,,,,,
19,3,1669.871592487887,1669.871592487887,2391,2295.0,8945606.0,9222.618535124957,8850.513198357181,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
20,2,,1670.0,2391,,,9218.536757398744,8883.613827632633,-3.963295636212026,-15.135917911394895,,,,,,,,,,,,
21,3,1670.871592628917,1670.871592628917,2391,2295.0,8950639.0,9222.539711798374,8850.520449486008,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
22,2,,1671.0,2391,,,9214.402877670838,8868.349509799496,-3.996900169926373,-15.264249997888928,,,,,,,,,,,,
23,3,1671.871592701724,1671.871592701724,2391,2295.0,8959752.0,9222.451049442465,8850.485954369193,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
24,2,,1672.0,2391,,,9210.375844486676,8853.23180631412,-4.216831648663212,-15.196986577517727,,,,,,,,,,,,
25,3,1672.871592817042,1672.871592817042,2391,2295.0,8968899.0,9222.43432855761,8850.490786062943,0.006758473271663,0.006758473271663,0.0,0.0,,184.0,0.0,-0.96626476653572,0.25755077354120004,50.0,4.0,0.0,0.0,90.0
26,2,,1673.0,2391,,,9206.035465996347,8838.554446570688,-4.416944284093937,-15.06933371462544,,,,,,,,,,,,
