,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,1575.0,2301,,,7733.043286153168,8546.58026109765,-1.40779380977851,-1.625140601399406,,,,,,,,,,,
1,3,1575.4502209088032,1575.4502209088032,2301,1893.0,8353310.0,7636.98602438368,8566.52474964216,-29.937817292943286,-0.24921175211742402,0.0,0.0,5546.0,0.0,-0.9999648652644011,-0.008382615149612001,30.0,4.0,0.0,0.0,0.0
2,3,1575.585675059577,1575.585675059577,2301,1317.0,8354190.0,7670.222381023045,8495.224013084995,11.573936998751812,10.20183981681799,0.0,0.0,112.0,0.0,0.7501754750681071,0.6612388045224951,30.0,4.0,0.0,0.0,57.0
3,2,,1576.0,2301,,,7730.686926528081,8544.042233575183,-2.832948835709008,-3.270320616934897,,,,,,,,,,,
4,3,1576.450215912345,1576.450215912345,2301,1893.0,8359416.0,7607.166565778017,8565.693875107518,-29.97817973073449,-0.854169854275437,0.0,0.0,5576.0,0.0,-0.9995920864606941,-0.028559773898895004,30.0,4.0,0.0,0.0,0.0
5,3,1576.58566998409,1576.58566998409,2301,1317.0,8360225.0,7681.539195550191,8505.7455486978,11.251728328882473,10.4944260152196,0.0,0.0,127.0,0.0,0.7312890560920751,0.6820676773165261,30.0,4.0,0.0,0.0,57.0
6,2,,1577.0,2301,,,7727.179974369851,8539.834117863882,-4.31812330591859,-4.935301352528441,,,,,,,,,,,
7,3,1577.4502240118306,1577.4502240118306,2301,1893.0,8365280.0,7577.4848830646915,8564.115052664036,-29.92362582639425,-1.9495423167166241,0.0,0.0,5606.0,0.0,-0.997879177616604,-0.065093370470489,30.0,4.0,0.0,0.0,0.0
8,3,1577.5856735039138,1577.5856735039138,2301,1317.0,8366134.0,7692.7145770148145,8516.183689117823,11.227269424872356,10.471649021626664,0.0,0.0,143.0,0.0,0.7312890560920431,0.682067677316561,30.0,4.0,0.0,0.0,57.0
9,2,,1578.0,2301,,,7722.206239304133,8534.125766024486,-5.75967002350449,-6.329331477658313,,,,,,,,,,,
10,3,1578.45021469727,1578.45021469727,2301,1893.0,8371186.0,7547.5131196446955,8562.055609036846,-29.86862608962249,-2.557852730810889,0.0,0.0,5636.0,0.0,-0.9963466596232021,-0.08540101789608201,30.0,4.0,0.0,0.0,0.0
11,3,1578.567807758851,1578.567807758851,2301,1875.0,8371715.0,7359.156366427367,8554.120481166443,32.41409046477335,7.588143675727736,126692208.0,0.0,1243.0,0.0,0.973680918960075,0.22791548445216,70.0,4.0,0.0,0.0,77.0
12,3,1578.585676758716,1578.585676758716,2301,1317.0,8371999.0,7703.296339089734,8527.300784387482,10.31941049592418,11.346087452246325,0.0,0.0,158.0,0.0,0.672840677757494,0.739787417002232,30.0,4.0,0.0,0.0,57.0
13,2,,1579.0,2301,,,7715.836702880287,8527.026937654142,-7.069432536230145,-7.768593028340339,,,,,,,,,,,
14,3,1579.450218109826,1579.450218109826,2301,1893.0,8377089.0,7517.467323056593,8559.395855799303,-29.860979902835517,-2.636092669271974,0.0,0.0,5666.0,0.0,-0.99611977104222,-0.08800796406458701,30.0,4.0,0.0,0.0,0.0
15,3,1579.567810758424,1579.567810758424,2301,1875.0,8377621.0,7391.699429746143,8560.750208327623,32.63128475157435,6.5135019404309045,126692208.0,0.0,20.0,1.0,0.980659012388957,0.19572404405262703,70.0,4.0,0.0,0.0,77.0
16,3,1579.5856798515908,1579.5856798515908,2301,1317.0,8377863.0,7713.748368347768,8538.730568991383,10.372144199940566,11.404068088631826,0.0,0.0,174.0,0.0,0.6728406777575331,0.7397874170021971,30.0,4.0,0.0,0.0,57.0
17,2,,1580.0,2301,,,7708.151241855851,8518.429988429109,-8.328967870965954,-9.152726881953177,,,,,,,,,,,
18,3,1580.4502213523222,1580.4502213523222,2301,1893.0,8383058.0,7487.661374436228,8555.962216066326,-29.666384902025843,-3.887231831455263,0.0,0.0,5696.0,0.0,-0.991515293568705,-0.129990086619575,30.0,4.0,0.0,0.0,0.0
19,3,1580.567800598021,1580.567800598021,2301,1875.0,8383635.0,7424.4707713520875,8566.139882401834,32.97812040079413,5.241436548656953,126692208.0,0.0,54.0,1.0,0.987606621719556,0.15694954837680702,70.0,4.0,0.0,0.0,77.0
20,3,1580.585669832345,1580.585669832345,2301,1317.0,8383871.0,7724.137308271181,8550.209812425055,10.21786635730028,11.47740775703278,0.0,0.0,189.0,0.0,0.66493181685664,0.7469040627361231,30.0,4.0,0.0,0.0,57.0
21,2,,1581.0,2301,,,7699.542326459475,8509.510726595317,-8.6758599180376,-8.682285844873325,,,,,,,,,,,
22,3,1581.567803510116,1581.567803510116,2301,1875.0,8389313.0,7457.522458597411,8571.09849653688,33.129187942903116,3.83901850014158,126692208.0,0.0,0.0,1.0,0.9933548583207501,0.11509181313439401,70.0,4.0,0.0,0.0,77.0
23,3,1581.585672881857,1581.585672881857,2301,1317.0,8389546.0,7734.202103246404,8561.814162781899,10.091517181691145,11.654799700147404,0.0,0.0,204.0,0.0,0.65458125018547,0.7559916579603421,30.0,4.0,0.0,0.0,57.0
24,3,1581.933968343468,1581.933968343468,2301,1485.0,8392309.0,7377.75635283061,8240.147718598042,11.25335421676107,11.009780767062663,0.0,0.0,16.0,0.0,0.7148003983808301,0.699328528285959,50.0,4.0,0.0,0.0,100.0
25,2,,1582.0,2301,,,7690.344836683103,8501.088857394927,-8.976953370673328,-8.376153765330292,,,,,,,,,,,
