,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
0,2,1444,2139,8803.613351872853,8935.3784523514,-1.5817210398328991,1.497272176832791
1,2,1445,2139,8801.259806133758,8937.669193940748,-3.141423546313205,2.973701400622691
2,2,1446,2139,8798.926065113563,8944.01424124735,-4.851117509061471,3.9118773325904623
3,2,1447,2139,8793.12029411857,8948.687261008557,-6.516786291176907,5.243313369954687
4,2,1448,2139,8785.357570095879,8954.41754467443,-8.734096042706888,5.9944130741009385
5,2,1449,2139,8775.292384124876,8960.667691783983,-10.842955017633539,6.749083679854315
6,2,1450,2139,8762.902786886001,8967.529067360005,-13.328742130315135,7.023688496120309
7,2,1451,2139,8749.307742462091,8974.655986785943,-13.58212746080849,7.044604766765
8,2,1452,2139,8735.268482866555,8981.103585190422,-13.982093416105622,6.080021412347946
9,2,1453,2139,8721.094526666358,8987.280168504303,-13.997824363410016,6.086861444592767
10,2,1454,2139,8708.866697890822,8991.851981460368,-10.376478748366347,3.579761958288973
11,2,1455,2139,8700.628036840892,8993.642458729533,-6.434676421189569,0.736268494751472
12,2,1456,2139,8695.314814781532,8998.62523661546,-4.27439432264462,7.949285101717891
13,2,1457,2139,8696.735584387738,9008.731002183707,2.562330873663935,10.9645161997826
14,2,1458,2139,8699.541573699466,9020.765882934835,3.079458876648803,12.922422134235315
15,2,1459,2139,8695.4373851425,9034.561327273002,-4.330948983917712,14.666210009376998
16,2,1460,2139,8693.284158834156,9049.317601385957,3.257068203057484,14.897422463672962
17,2,1461,2139,8696.547728124577,9064.276172850623,3.285586412434882,15.027813360565034
18,2,1462,2139,8700.012045715124,9079.22681570216,3.267957026765148,14.947249307561354
19,2,1463,2139,8703.021316591252,9094.19836215808,3.26054791478645,14.913490197320328
20,2,1464,2139,8706.365798295861,9109.051773753146,3.102483946725009,14.190262845758253
21,2,1465,2139,8708.80732502018,9120.837723542203,2.145675989615792,9.814010967460899
22,2,1466,2139,8710.525966284185,9128.44954452143,1.496556926529695,6.844633889182696
23,2,1467,2139,8708.579592426082,9135.171699602812,-6.803387242682369,6.688964292133238
24,2,1468,2139,8698.184978666246,9137.233579083571,-11.608240746336064,2.272503877449357
25,2,1469,2139,8685.396705488902,9139.736606248845,-13.696993069713812,2.680743190763466
26,2,1470,2139,8670.935710273789,9142.603567366577,-14.98725019655824,2.933573817856596
27,2,1471,2139,8655.961298805492,9145.721173549719,-14.887749619591137,3.546916707216709
28,2,1472,2139,8641.69661961871,9150.540519545073,-13.331228303182643,4.4973622696502975
29,2,1473,2139,8631.644157867766,9156.281753574409,-7.931546182816987,5.427110810458968
30,2,1474,2139,8625.329139777981,9160.55421433922,-6.024899361699908,4.122964384813394
31,2,1475,2139,8618.83767707179,9166.32612274821,-6.460307622790882,7.080974966141978
32,2,1476,2139,8621.538722399711,9175.880078578959,6.941908031361488,9.65239799444474
33,2,1477,2139,8628.556728971103,9186.844273944158,5.560961490715163,12.798824420369955
34,2,1478,2139,8634.568470119877,9200.800474393072,6.389369995847855,14.706017816913628
35,2,1479,2139,8641.314213073476,9216.658942521384,7.195973501843411,16.562600758792943
36,2,1480,2139,8648.72302625109,9233.578198159601,7.303891788101795,16.810812404832298
37,2,1481,2139,8654.470478232968,9251.1074226604,4.328409271756469,17.92365802319666
38,2,1482,2139,8658.288860663344,9269.174365869985,2.936705639786957,18.182894225278233
39,2,1483,2139,8661.114708181454,9287.424814275599,2.939037696051164,18.19767859727047
40,2,1484,2139,8664.1801632547,9305.676371547024,2.924095641163625,18.10576993740386
41,2,1485,2139,8667.490885202984,9323.936791046037,2.927319825307878,18.12533754486668
