,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,1193.0,1737,,,7182.872529566214,4684.287275301859,-2.205645857016758,0.021761964877582002,,,,,,,,,,,
1,3,1193.1844695894279,1193.1844695894279,1737,1287.0,5975950.0,7089.333024174718,4927.596436250158,0.00039144695071500004,0.00039144695071500004,0.0,0.0,153.0,0.0,-0.9237134893348451,0.38308405033470705,50.0,4.0,0.0,0.0,79.0
2,2,,1194.0,1737,,,7179.3965541993,4687.624224389518,-4.288646187842343,0.042417410825680006,,,,,,,,,,,
3,3,1194.184471315253,1194.184471315253,1737,1287.0,5980932.0,7089.354762233316,4927.581398501472,0.00039144695071500004,0.00039144695071500004,0.0,0.0,153.0,0.0,-0.9237134893348451,0.38308405033470705,50.0,4.0,0.0,0.0,79.0
4,2,,1195.0,1737,,,7174.175036026921,4687.679564694924,-6.224786891882119,0.06167920981637601,,,,,,,,,,,
5,3,1195.184473017275,1195.184473017275,1737,1287.0,5985610.0,7089.402025637065,4927.577704253342,0.00039144695071500004,0.00039144695071500004,0.0,0.0,153.0,0.0,-0.9237134893348451,0.38308405033470705,50.0,4.0,0.0,0.0,79.0
6,2,,1196.0,1737,,,7166.637676055132,4691.054179792744,-8.262924362051882,0.08188326326568601,,,,,,,,,,,
7,3,1196.1844746919521,1196.1844746919521,1737,1287.0,5990543.0,7089.370645280407,4927.565173025047,0.00039144695071500004,0.00039144695071500004,0.0,0.0,153.0,0.0,-0.9237134893348451,0.38308405033470705,50.0,4.0,0.0,0.0,79.0
8,2,,1197.0,1737,,,7157.2788047239355,4691.143840140613,-10.363850245413664,0.10263616275264001,,,,,,,,,,,
9,3,1197.184476340429,1197.184476340429,1737,1287.0,5995296.0,7088.151165976515,4928.093718230779,-2.33996326857914,0.9447020362531631,0.0,0.0,0.0,0.0,-0.927356354316144,0.374179358208692,50.0,4.0,0.0,0.0,79.0
10,2,,1198.0,1737,,,7146.035087351969,4691.256908892831,-12.362144439407494,0.12237526868003601,,,,,,,,,,,
11,3,1198.184477979124,1198.184477979124,1737,1287.0,6000124.0,7084.522571861294,4928.351689838105,-4.516914543213303,0.563261476421358,0.0,0.0,4.0,0.0,-0.992326283412131,0.123646865101648,50.0,4.0,0.0,0.0,79.0
12,2,,1199.0,1737,,,7133.300354762473,4691.393556488694,-12.958809776314991,0.13163026743675202,,,,,,,,,,,
13,3,1199.184466582607,1199.184466582607,1737,1287.0,6009023.0,7081.628373714916,4923.548275750117,-2.801044488845,-6.121383195281222,0.0,0.0,3.0,0.0,-0.416114396142632,-0.9093122727220011,50.0,4.0,0.0,0.0,79.0
14,2,,1200.0,1737,,,7120.469913136195,4691.520452168693,-12.862265466748108,0.13054662609804402,,,,,,,,,,,
