,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
0,2,992,1515,5384.721928763617,2649.334450506677,-2.072284559053139,-0.066500683800402
1,2,993,1515,5381.38710545126,2649.230012086847,-4.168820436028065,-0.133307685788452
2,2,994,1515,5376.700610622184,2651.047154617833,-6.427838244041487,2.11214281494023
3,2,995,1515,5374.758549222228,2658.497712249221,-1.036480998372142,8.461632929836211
4,2,996,1515,5374.261773384608,2668.061462768794,-0.47020607680470905,10.441008256646029
5,2,997,1515,5373.946289561916,2679.634551177821,-0.563293772680982,12.505182110030866
6,2,998,1515,5373.337441749916,2691.208718801499,-0.43843771152776506,9.735860642575028
7,2,999,1515,5374.684782646028,2698.501286907126,1.6412502509538842,6.481290016868526
8,2,1000,1515,5376.606686055855,2706.504147516516,2.169538264970185,8.542223174897176
9,2,1001,1515,5379.653357418757,2716.6258213437545,2.897984838513921,10.211914029292481
10,2,1002,1515,5388.23660672381,2725.502638620322,12.221587636561749,3.34106424535095
11,2,1003,1515,5401.319953123906,2729.114140239278,14.11757733307671,3.859328379873959
12,2,1004,1515,5414.395096485435,2732.6137908378482,11.10294509087968,2.989848877101493
13,2,1005,1515,5422.949695223108,2734.959366558196,6.766901953178682,1.8223892203930472
14,2,1006,1515,5427.410942208208,2736.14095461153,2.435857099792481,0.6560554917216931
15,2,1007,1515,5427.707644477651,2736.2961369137684,0.00018704199393100002,0.00018704199393100002
16,2,1008,1515,5427.779285747845,2736.2913754717365,0.00018704199393100002,0.00018704199393100002
17,2,1009,1515,5427.867108455052,2736.2864013656385,0.00018704199393100002,0.00018704199393100002
18,2,1010,1515,5427.727037116305,2736.2895482793656,0.00018704199393100002,0.00018704199393100002
19,2,1011,1515,5427.954842097986,2736.272454023915,0.00018704199393100002,0.00018704199393100002
20,2,1012,1515,5427.870086036743,2736.274793391939,0.00018704199393100002,0.00018704199393100002
21,2,1013,1515,5428.01987272651,2736.2583280522367,0.00018704199393100002,0.00018704199393100002
22,2,1014,1515,5428.0128241531775,2736.254375149354,0.00018704199393100002,0.00018704199393100002
23,2,1015,1515,5427.965302697368,2736.2653104415813,0.00018704199393100002,0.00018704199393100002
24,2,1016,1515,5427.845044164165,2736.271597904521,0.00018704199393100002,0.00018704199393100002
25,2,1017,1515,5427.888956535749,2736.271716821971,0.00018704199393100002,0.00018704199393100002
26,2,1018,1515,5428.08382340672,2736.2571694614153,0.00018704199393100002,0.00018704199393100002
27,2,1019,1515,5428.241052506718,2736.243020399798,0.00018704199393100002,0.00018704199393100002
28,2,1020,1515,5428.180793773621,2736.244873782634,0.00018704199393100002,0.00018704199393100002
29,2,1021,1515,5428.109968409789,2736.245399864744,0.00018704199393100002,0.00018704199393100002
30,2,1022,1515,5428.261298036719,2736.223728270191,0.00018704199393100002,0.00018704199393100002
31,2,1023,1515,5428.358832564923,2736.202739981637,0.00018704199393100002,0.00018704199393100002
32,2,1024,1515,5428.202849360226,2736.2185099809317,0.00018704199393100002,0.00018704199393100002
33,2,1025,1515,5428.167749436745,2736.223234091566,0.00018704199393100002,0.00018704199393100002
34,2,1026,1515,5428.126996399946,2736.221880491847,0.00018704199393100002,0.00018704199393100002
35,2,1027,1515,5428.101555736686,2736.2194989071536,0.00018704199393100002,0.00018704199393100002
36,2,1028,1515,5427.899174900143,2736.2528016674996,0.00018704199393100002,0.00018704199393100002
37,2,1029,1515,5427.898954760542,2736.2538907438025,0.00018704199393100002,0.00018704199393100002
38,2,1030,1515,5427.729992238311,2736.2761085501306,0.00018704199393100002,0.00018704199393100002
39,2,1031,1515,5427.686189506725,2736.2790873993704,0.00018704199393100002,0.00018704199393100002
40,2,1032,1515,5427.898504954381,2736.2497771791786,0.00018704199393100002,0.00018704199393100002
41,2,1033,1515,5429.0440487341175,2736.6404639066614,2.208398246638308,0.6057235126347541
42,2,1034,1515,5432.374212483139,2738.1607257652063,3.995568456191432,1.625144673136437
43,2,1035,1515,5436.26075626806,2743.9298962930698,3.606448516363502,5.442851649626048
44,2,1036,1515,5434.658688908894,2751.515018162884,-1.388142817556482,8.429034723048641
45,2,1037,1515,5432.654404779902,2761.250002071099,-1.741016448213914,10.571164351044747
46,2,1038,1515,5434.111309451504,2773.040827388864,-2.037160989120098,12.374050104812364
47,2,1039,1515,5431.760133956271,2786.3069278926896,-2.5060136247570632,14.310748246666126
48,2,1040,1515,5429.403321353698,2800.8233522548635,-2.5683216087461993,14.667001889761949
49,2,1041,1515,5428.39433842488,2815.5529456350673,-0.797496774242022,14.87893089198586
50,2,1042,1515,5427.5995541566635,2830.3062899114407,-0.803855985409147,14.996711758642775
51,2,1043,1515,5428.091504280304,2845.0293610581034,0.8498959924499261,14.910085951488753
52,2,1044,1515,5428.8376436226345,2859.822465398254,0.8499514876562481,14.911713106081821
53,2,1045,1515,5429.793131612633,2873.184457932063,1.054092994527294,11.581632167677297
54,2,1046,1515,5432.227065948163,2881.909796418314,1.831701936410679,6.890231341560974
55,2,1047,1515,5433.855036536569,2886.278849253198,0.675713077824708,2.541244130861783
56,2,1048,1515,5434.067009681992,2886.9080940397494,0.00031870712929100005,0.00031870712929100005
57,2,1049,1515,5434.04779482119,2886.9097664595984,0.00031870712929100005,0.00031870712929100005
58,2,1050,1515,5434.141046541275,2886.894150768374,0.00031870712929100005,0.00031870712929100005
59,2,1051,1515,5434.301437642493,2886.8657421158173,0.00031870712929100005,0.00031870712929100005
60,2,1052,1515,5434.425399559506,2886.8538924987597,0.00031870712929100005,0.00031870712929100005
