,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,199.0,363,,,7350.068198163626,5603.138411715112,2.25932225345813,-0.10494529379041401,,,,,,,,,,,,
1,2,,200.0,363,,,7353.561557460255,5602.97702102629,4.432743488390329,-0.205799287319042,,,,,,,,,,,,
2,2,,201.0,363,,,7359.130869541221,5602.717048968875,6.5313561520151975,-0.302946093656189,,,,,,,,,,,,
3,2,,202.0,363,,,7367.082327285703,5602.355507030976,8.779041724853094,-0.40749865922831,,,,,,,,,,,,
4,2,,203.0,363,,,7376.988800995377,5601.891403318266,10.872154859766432,-0.50440302488874,,,,,,,,,,,,
5,2,,204.0,363,,,7386.231685547393,5601.474610809868,7.14208330874451,-0.331141572618184,,,,,,,,,,,,
6,2,,205.0,363,,,7391.31939357971,5601.266366234622,2.661460887255137,-0.12303169194138501,,,,,,,,,,,,
7,2,,206.0,363,,,7392.105620010537,5601.22505119603,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
8,2,,207.0,363,,,7392.038327953851,5601.216355407729,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
9,2,,208.0,363,,,7392.012833020346,5601.222345963817,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
10,2,,209.0,363,,,7392.04967538632,5601.21378180337,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
11,2,,210.0,363,,,7392.024221995271,5601.215963939202,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
12,2,,211.0,363,,,7392.152373647017,5601.204271877769,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
13,2,,212.0,363,,,7392.382209590886,5601.208534817184,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
14,2,,213.0,363,,,7392.270718392478,5601.204791454867,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
15,2,,214.0,363,,,7392.565752030933,5601.183413131348,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
16,2,,215.0,363,,,7392.509738856085,5601.172580503024,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
17,2,,216.0,363,,,7392.728785050043,5601.183127749198,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
18,2,,217.0,363,,,7392.61496567511,5601.183754132986,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
19,2,,218.0,363,,,7392.47759441492,5601.185613334321,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
20,2,,219.0,363,,,7392.583064591385,5601.171980500127,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
21,2,,220.0,363,,,7392.453214450915,5601.190975562256,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
22,2,,221.0,363,,,7392.312464108367,5601.206838843707,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
23,2,,222.0,363,,,7392.320674246193,5601.217907885261,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
24,2,,223.0,363,,,7392.447648990208,5601.232157351883,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
25,2,,224.0,363,,,7392.369429670297,5601.241414960517,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
26,2,,225.0,363,,,7392.482305054858,5601.231758161979,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
27,2,,226.0,363,,,7392.850131258689,5601.232819307495,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
28,2,,227.0,363,,,7392.975224522321,5601.257070298459,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
29,2,,228.0,363,,,7393.340670895467,5601.2787013417355,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
30,2,,229.0,363,,,7393.136328990445,5601.296815472049,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
31,2,,230.0,363,,,7393.3248706273835,5601.297379766932,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
32,2,,231.0,363,,,7393.296641742744,5601.2795233739225,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
33,2,,232.0,363,,,7393.282305303523,5601.270471383847,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
34,2,,233.0,363,,,7393.310924683568,5601.276319722467,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
35,2,,234.0,363,,,7393.570512460603,5601.263688802296,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
36,2,,235.0,363,,,7393.48583146392,5601.235387942742,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
37,2,,236.0,363,,,7393.960003931921,5601.238281294382,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
38,2,,237.0,363,,,7393.927162990573,5601.213055379131,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
39,2,,238.0,363,,,7393.652267657053,5601.241898890456,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
40,2,,239.0,363,,,7393.474607513184,5601.242252954897,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
41,2,,240.0,363,,,7393.5285508418365,5601.226683458046,0.0005665836090790001,0.0005665836090790001,,,,,,,,,,,,
42,2,,241.0,363,,,7394.762374878832,5601.232903208661,2.497093033263377,-0.08987130552523101,,,,,,,,,,,,
43,2,,242.0,363,,,7398.221980778029,5601.545222950322,4.610409683984553,0.32669961029424904,,,,,,,,,,,,
44,3,242.623675182578,242.623675182578,363,15.0,532211.0,7435.346476965309,5427.588317470668,4.719696697152629,1.233706534558536,0.0,0.0,,4.0,0.0,0.967505272548652,0.252850840596896,50.0,4.0,0.0,0.0,87.0
45,2,,243.0,363,,,7403.445093885891,5604.29668321657,5.977103976809383,3.555780829464781,,,,,,,,,,,,
46,3,243.623676384823,243.623676384823,363,15.0,534459.0,7441.148913588101,5429.14164071772,6.8027046927695825,1.796974941962869,0.0,0.0,,10.0,0.0,0.9668555153365441,0.25532413216009403,50.0,4.0,0.0,0.0,87.0
47,2,,244.0,363,,,7407.723650554082,5611.010689546167,4.325067705759266,8.006616386617328,,,,,,,,,,,,
48,2,,245.0,363,,,7412.591385184129,5620.131941195633,5.006743361458138,10.096421854562287,,,,,,,,,,,,
49,2,,246.0,363,,,7418.09637425825,5631.032144343449,5.957464158084938,11.632177205450656,,,,,,,,,,,,
50,2,,247.0,363,,,7423.714289603455,5642.440531207341,5.979952824008516,11.676088081926979,,,,,,,,,,,,
51,3,247.67950413361697,247.67950413361697,363,81.0,551029.0,7456.406941862338,5760.001148686594,0.0,0.0,1.0,22.0,:-22882_4,0.0,0.0,0.379630444760901,-0.9251382196248511,30.0,4.0,0.0,0.0,92.0
52,2,,248.0,363,,,7429.522426133186,5653.918066322551,5.963291462970127,11.643555473325842,,,,,,,,,,,,
53,3,248.67950477444901,248.67950477444901,363,81.0,553156.0,7456.840585195931,5758.789746278976,0.0,0.0,1.0,22.0,:-22882_4,3.0,0.0,0.37779233159254705,-0.9258903575423311,30.0,4.0,0.0,0.0,92.0
54,2,,249.0,363,,,7435.43478007052,5665.360956713961,5.953144505124579,11.623795903172446,,,,,,,,,,,,
55,3,249.679505293667,249.679505293667,363,81.0,559592.0,7458.2800616372,5755.620720940271,0.0,0.0,1.0,22.0,:-22882_4,8.0,0.0,0.33572937195095404,-0.9419584857144271,30.0,4.0,0.0,0.0,92.0
56,2,,250.0,363,,,7440.847512035121,5676.918159629634,4.900800124095856,12.041377996938351,,,,,,,,,,,,
57,3,250.679505677505,250.679505677505,363,81.0,561762.0,7459.944579318582,5750.447717074215,0.0,0.0,1.0,22.0,--30528#16,3.0,0.0,0.23694298008782003,-0.9715235582254821,30.0,4.0,0.0,0.0,92.0
58,2,,251.0,363,,,7445.121513055367,5689.092521699654,4.177527137546346,12.420869849800452,,,,,,,,,,,,
