,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,193.0,339,,,3331.2216116712857,9744.594927901639,14.684401592165173,-6.353137165409333,,,,,,,,,,,
1,3,193.09020011992297,193.09020011992297,339,333.0,373515.0,3363.8673787114035,9730.17455035479,18.002028100011206,-8.649320140183244,0.0,0.0,53.0,0.0,0.9013419031509631,-0.433108270094442,50.0,4.0,0.0,0.0,0.0
2,2,,194.0,339,,,3347.141174209717,9737.748739135213,16.56181445457502,-7.164542334118596,,,,,,,,,,,
3,3,194.09020038272098,194.09020038272098,339,333.0,374903.0,3383.2127088851353,9720.98214584019,19.979302294350127,-9.599035129564989,0.0,0.0,74.0,0.0,0.9013419031509631,-0.433108270094442,50.0,4.0,0.0,0.0,60.0
4,2,,195.0,339,,,3364.646018187994,9729.792582186023,18.13423942701296,-8.709916392086857,,,,,,,,,,,
5,3,195.09020067266002,195.09020067266002,339,333.0,376255.0,3403.873706265766,9710.208660122655,21.411615097218775,-11.323224173797527,0.0,0.0,98.0,0.0,0.883979778407261,-0.46752513447626304,50.0,4.0,0.0,0.0,60.0
6,2,,196.0,339,,,3383.823828647836,9720.535285585098,20.169397192327008,-9.687819155155731,,,,,,,,,,,
7,3,196.09020098906,196.09020098906,339,333.0,381878.0,3426.1904104704777,9698.356098715614,23.08800474929843,-12.261902604630519,0.0,0.0,123.0,0.0,0.8831380147987321,-0.46911325585337404,50.0,4.0,0.0,0.0,60.0
8,2,,197.0,339,,,3404.8356719856597,9709.503228459389,21.75926459850535,-11.502449203210364,,,,,,,,,,,
9,3,197.09020133010398,197.09020133010398,339,333.0,383306.0,3450.198215807493,9684.665430483265,24.563324392007956,-14.157770625730285,0.0,0.0,150.0,0.0,0.8663365077428651,-0.499460764577054,50.0,4.0,0.0,0.0,60.0
10,2,,198.0,339,,,3428.160380501874,9697.274977155566,23.581203845005536,-13.046341341507045,,,,,,,,,,,
11,3,198.09020169496296,198.09020169496296,339,333.0,388852.0,3475.5418974689883,9669.467272562279,25.705899458594146,-15.958367128879225,0.0,0.0,180.0,0.0,0.849560410097125,-0.527491336038425,50.0,4.0,0.0,0.0,60.0
12,2,,199.0,339,,,3452.5166565274762,9683.236429325792,25.07100611133969,-14.453791976006242,,,,,,,,,,,
13,3,199.09020207992802,199.09020207992802,339,333.0,394446.0,3501.780590875633,9653.15914977948,27.279102885694883,-16.955052843641266,0.0,0.0,24.0,1.0,0.849271789510123,-0.527955895451762,50.0,4.0,0.0,0.0,60.0
14,2,,200.0,339,,,3478.404848957431,9667.648344177333,26.461011787951723,-16.37915719807587,,,,,,,,,,,
15,3,200.09020248514,200.09020248514,339,333.0,395882.0,3529.9076752097185,9635.269771098336,28.026182263906893,-19.98587256356233,0.0,0.0,58.0,1.0,0.8141343157297041,-0.5806766018631421,50.0,4.0,0.0,0.0,60.0
16,2,,201.0,339,,,3505.730582092498,9650.723310492936,28.43138791603351,-17.67207519549225,,,,,,,,,,,
17,3,201.090202909885,201.090202909885,339,333.0,401495.0,3558.0037042749755,9615.069019970864,28.273051957901142,-20.162196207066696,0.0,0.0,93.0,1.0,0.8141343157297041,-0.5806766018631421,50.0,4.0,0.0,0.0,60.0
18,2,,202.0,339,,,3534.6184872764134,9631.859866932633,28.877814845900286,-20.593755950514208,,,,,,,,,,,
19,3,202.090203338347,202.090203338347,339,333.0,407239.0,3585.7717702696677,9593.899081193145,27.502530644008527,-21.15986472628858,0.0,0.0,28.0,0.0,0.79251629092688,-0.6098507428998511,50.0,4.0,0.0,0.0,60.0
20,2,,203.0,339,,,3563.3580261037796,9611.132337400135,28.58097920700668,-21.0154091810621,,,,,,,,,,,
21,3,203.090203759453,203.090203759453,339,333.0,408877.0,3613.32020598438,9572.498004979225,26.561429600662006,-22.326040291701702,0.0,0.0,63.0,0.0,0.7654495209740121,-0.6434959446963541,50.0,4.0,0.0,0.0,60.0
22,2,,204.0,339,,,3591.7043605888393,9589.45681614755,28.101959690604293,-21.62277532716014,,,,,,,,,,,
23,3,204.09020417552898,204.09020417552898,339,333.0,410455.0,3640.107932203934,9550.09637331217,26.561383073938142,-22.325102746346516,0.0,0.0,98.0,0.0,0.765449520973971,-0.643495944696404,50.0,4.0,0.0,0.0,60.0
24,2,,205.0,339,,,3619.2989483017736,9567.349912002086,27.19595573849843,-22.849616727027893,,,,,,,,,,,
25,3,205.09020458678899,205.09020458678899,339,333.0,416281.0,3666.3494081184685,9527.15089778401,25.66597801771124,-23.37947865407849,0.0,0.0,132.0,0.0,0.7392115337973421,-0.6734733166956061,50.0,4.0,0.0,0.0,60.0
26,2,,206.0,339,,,3646.7181188828763,9544.473576588356,27.125597290841355,-22.796265222282376,,,,,,,,,,,
27,3,206.09020499309102,206.09020499309102,339,333.0,422083.0,3691.739249995616,9503.61832030009,25.046982334535826,-24.05243540079981,0.0,0.0,167.0,0.0,0.7212087254132961,-0.692717817287623,50.0,4.0,0.0,0.0,60.0
28,2,,207.0,339,,,3673.645457943668,9520.760964198536,26.18720517353567,-23.849861831128493,,,,,,,,,,,
29,3,207.090205395001,207.090205395001,339,333.0,423642.0,3716.062734917833,9478.727902438794,24.266979276127024,-24.789405749939647,0.0,0.0,202.0,0.0,0.699491501491681,-0.7146409163635351,50.0,4.0,0.0,0.0,60.0
30,2,,208.0,339,,,3699.235744317266,9496.31794602751,24.851691009403904,-25.379760150343404,,,,,,,,,,,
31,3,208.09020579205898,208.09020579205898,339,333.0,429388.0,3739.9217986756908,9453.321544813018,23.271847211498052,-25.85695357693234,0.0,0.0,237.0,0.0,0.6689405598874391,-0.7433159000973131,50.0,4.0,0.0,0.0,60.0
32,2,,209.0,339,,,3724.0174305910064,9470.914585170904,24.77804658961582,-25.30849043905988,,,,,,,,,,,
33,3,209.0902061843,209.0902061843,339,333.0,431117.0,3763.0058421262006,9427.211766617436,22.13542398130206,-26.76775379289627,0.0,0.0,271.0,0.0,0.6371917443968791,-0.770705313899198,50.0,4.0,0.0,0.0,60.0
34,2,,210.0,339,,,3747.9951846953163,9444.666271937527,23.752422538830984,-26.39195340402448,,,,,,,,,,,
35,3,210.090206572151,210.090206572151,339,333.0,432799.0,3785.3268237259463,9400.364965321434,22.136770882061867,-26.76818520459302,0.0,0.0,306.0,0.0,0.637191744396928,-0.7707053138991571,50.0,4.0,0.0,0.0,60.0
