,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,13.0,51,,,6965.437093326752,9606.814602283352,-4.017646547724479,-15.334447395334745,,,,,,,,,,,
1,2,,14.0,51,,,6961.188626907505,9590.285482574323,-4.591952131445727,-17.52670540861542,,,,,,,,,,,
2,2,,15.0,51,,,6956.22532623245,9571.654127785774,-5.124892391628847,-19.560822766646485,,,,,,,,,,,
3,2,,16.0,51,,,6950.899743699697,9550.819698824484,-5.7306063413271495,-21.873050763642023,,,,,,,,,,,
4,2,,17.0,51,,,6944.966015072555,9527.760396846259,-6.303029523825979,-24.05769764972448,,,,,,,,,,,
5,2,,18.0,51,,,6938.1729486272625,9502.55697272587,-6.903165164379706,-26.11589136056247,,,,,,,,,,,
6,2,,19.0,51,,,6930.980163287391,9475.17596387119,-7.509543288076159,-28.4104370144597,,,,,,,,,,,
7,2,,20.0,51,,,6922.836511921871,9445.652096704478,-9.77811683347396,-30.001486858329994,,,,,,,,,,,
8,2,,21.0,51,,,6912.735125259521,9414.537135761931,-10.396110028513155,-31.89754895926384,,,,,,,,,,,
9,2,,22.0,51,,,6901.950323436646,9381.491112771431,-11.076092062837482,-33.98402839337364,,,,,,,,,,,
10,2,,23.0,51,,,6890.18052705624,9347.144161612521,-12.598686691341861,-33.98896557946262,,,,,,,,,,,
11,2,,24.0,51,,,6878.728672305421,9312.872603489433,-6.617777840442824,-34.48566193774512,,,,,,,,,,,
12,2,,25.0,51,,,6869.628827586244,9281.553972921434,-10.653309798133405,-28.741243636384898,,,,,,,,,,,
13,2,,26.0,51,,,6859.93675331634,9255.112415087475,-9.089677202669495,-24.523026133254028,,,,,,,,,,,
14,2,,27.0,51,,,6851.553584915248,9232.901350747181,-7.525583510015181,-20.30354459528202,,,,,,,,,,,
15,2,,28.0,51,,,6846.276423645123,9213.703539307457,-4.266126662757929,-18.979488100962648,,,,,,,,,,,
16,2,,29.0,51,,,6842.109389879231,9194.654112604638,-4.289820239419158,-19.084399556514377,,,,,,,,,,,
17,2,,30.0,51,,,6837.639399375007,9175.693452124608,-5.457908146680691,-18.747377029080997,,,,,,,,,,,
18,2,,31.0,51,,,6831.899769872015,9157.067221556708,-5.936777343372419,-18.661808850991573,,,,,,,,,,,
19,2,,32.0,51,,,6826.017685488949,9138.481206414615,-5.896534938401732,-18.535397471183114,,,,,,,,,,,
20,2,,33.0,51,,,6819.89644609095,9119.898634363428,-5.927840942744602,-18.634060850857935,,,,,,,,,,,
