,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,238.0,441,,,1833.6863960963137,2182.829528154295,15.800571889224464,-0.09096674550519901,,,,,,,,,,,,
1,2,,239.0,441,,,1850.4975840628201,2182.7346014971117,17.64503921181523,-0.10158567694027801,,,,,,,,,,,,
2,2,,240.0,441,,,1869.2461727862376,2182.6211562010403,19.535754556061914,-0.11247086658713001,,,,,,,,,,,,
3,3,240.02764512006001,240.02764512006001,441,453.0,526861.0,1832.9926272348216,2182.8359174665825,15.957964946082079,-0.091753187337082,0.0,0.0,,18.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,0.0
4,2,,241.0,441,,,1889.888672285792,2182.498524963657,21.40964694081548,-0.123259203418418,,,,,,,,,,,,
5,3,241.02764539539902,241.02764539539902,441,453.0,528894.0,1846.7327174005504,2182.7597240189516,11.45833400707482,-0.065551817800632,0.0,0.0,,31.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
6,2,,242.0,441,,,1912.3900911118872,2182.3712085247994,23.426016591339778,-0.134867807596145,,,,,,,,,,,,
7,3,242.027645758679,242.027645758679,441,453.0,530854.0,1856.3358064455467,2182.7102973521073,7.92365429889668,-0.04506521360139,0.0,0.0,,41.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
8,2,,243.0,441,,,1936.889990834922,2182.2307658769378,25.42780341658353,-0.14639245581548,,,,,,,,,,,,
9,3,243.02764624346298,243.02764624346298,441,453.0,533063.0,1863.2266507792785,2182.6847269766904,5.529183266945024,-0.031197775875822002,0.0,0.0,,47.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
10,2,,244.0,441,,,1963.5068389262115,2182.083558627553,27.24092794800283,-0.15627813911923202,,,,,,,,,,,,
11,3,244.027646875102,244.027646875102,441,453.0,539358.0,1867.4446330377712,2182.6513981803305,3.90708864825976,-0.021837302201255,0.0,0.0,,52.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
12,2,,245.0,441,,,1991.7120511393116,2181.9232879437645,29.100206387590568,-0.16478686081836302,,,,,,,,,,,,
13,3,245.02764767382303,245.02764767382303,441,453.0,545517.0,1870.8370213444266,2182.6421656508764,2.808219750139866,-0.015526944207554001,0.0,0.0,,55.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
14,2,,246.0,441,,,2021.7487053589787,2181.7436576925707,30.94260864504939,-0.176930371765114,,,,,,,,,,,,
15,3,246.027648657678,246.027648657678,441,453.0,547587.0,1873.192765220592,2182.6265638072496,2.063796080280223,-0.011280795408535,0.0,0.0,,58.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
16,2,,247.0,441,,,2053.662008124138,2181.561305503131,32.89861208139476,-0.18819143674736,,,,,,,,,,,,
17,3,247.02764984316602,247.02764984316602,441,453.0,549585.0,1874.8713765255698,2182.609935606432,1.559535772385167,-0.00837767776,0.0,0.0,,59.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
18,2,,248.0,441,,,2088.056928660204,2181.371392297575,34.92211868090538,-0.199979271469564,,,,,,,,,,,,
19,3,248.02763824650899,248.02763824650899,441,453.0,551668.0,1876.14532876739,2182.5969079475676,1.217926349345714,-0.006424780270976001,0.0,0.0,,61.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
20,2,,249.0,441,,,2124.0491197331044,2181.15137194495,36.77521089806317,-0.210647857980083,,,,,,,,,,,,
21,3,249.027639882626,249.027639882626,441,453.0,558058.0,1877.2934770970207,2182.5961125143203,0.98651586761827,-0.005099496478307,0.0,0.0,,62.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
22,3,249.754256225119,249.754256225119,441,471.0,559862.0,0.0,0.0,0.0,0.0,1.0,2.0,-30668#0,18.0,1.0,0.9999834310100901,-0.0057565358757000005,70.0,4.0,1.0,0.0,77.0
23,2,,250.0,441,,,2158.0137239452342,2181.3946790330247,32.273924810266436,0.318563238549162,,,,,,,,,,,,
24,3,250.027649094944,250.027649094944,441,453.0,560349.0,1878.172679497594,2182.588162127529,0.82975298251966,-0.00420266945072,0.0,0.0,,63.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
25,3,250.754265357915,250.754265357915,441,471.0,562032.0,1833.2442265295138,2179.5354055084645,15.439447811491545,-0.088879207866559,1.0,2.0,-30668#0,31.0,1.0,0.9999834310100901,-0.0057565358757000005,70.0,4.0,1.0,0.0,77.0
26,2,,251.0,441,,,2187.628112892361,2181.689238843738,27.77414300630367,0.274249395051024,,,,,,,,,,,,
27,3,251.027645421589,251.027645421589,441,453.0,562398.0,1879.0807169643308,2182.5944080605277,0.7235613912149701,-0.0035925202831170004,0.0,0.0,,63.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
28,3,251.754261627141,251.754261627141,441,471.0,564171.0,1846.3409123812091,2179.4605661281676,10.939736190210692,-0.062760978161357,1.0,2.0,-30668#0,40.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
29,2,,252.0,441,,,2212.89572083825,2181.9324821931314,23.274361202340824,0.22993555156136003,,,,,,,,,,,,
30,3,252.02764185523202,252.02764185523202,441,453.0,564580.0,1879.8361455353754,2182.590760204474,0.651620561726029,-0.0031837836451770003,0.0,0.0,,64.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
31,3,252.75425801847,252.75425801847,441,471.0,566319.0,1855.4169390843447,2179.4082920044357,7.571953665134607,-0.043566991972717004,1.0,2.0,-30668#0,46.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
32,2,,253.0,441,,,2233.510502298541,2182.411810229871,18.76323879558919,0.662211656980171,,,,,,,,,,,,
33,3,253.027651381335,253.027651381335,441,453.0,570922.0,1880.211497022738,2182.5722403783275,0.6028762516745301,-0.002917097288342,0.0,0.0,,65.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
34,3,253.754254512488,253.754254512488,441,471.0,572718.0,1861.5877586959991,2179.371416763544,5.2908007213669,-0.030316492622922003,1.0,2.0,-30668#0,51.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
35,2,,254.0,441,,,2249.7988768529463,2182.982319405838,14.266307337835215,0.503799217398767,,,,,,,,,,,,
36,3,254.027647980317,254.027647980317,441,453.0,573204.0,1880.9433128177907,2182.5763676545153,0.569856362163434,-0.002735989232501,0.0,0.0,,65.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
37,3,254.754264086334,254.754264086334,441,471.0,574965.0,1866.1683824492807,2179.3498845809654,3.745423587504151,-0.021420326309302,1.0,2.0,-30668#0,54.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
38,2,,255.0,441,,,2261.5038445193654,2183.4093548847227,9.825189815431738,0.346697969756996,,,,,,,,,,,,
39,3,255.02764462945098,255.02764462945098,441,453.0,575370.0,1881.5546570156148,2182.571525949211,0.5474922648610311,-0.0026090881831080004,0.0,0.0,,66.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
40,3,255.754260715135,255.754260715135,441,471.0,577081.0,1869.578202862213,2179.343315417322,2.698538425287273,-0.015410672277671001,1.0,2.0,-30668#0,56.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
41,2,,256.0,441,,,2269.763983270768,2183.6921641308645,6.8174884716321795,0.241072166921407,,,,,,,,,,,,
42,3,256.027641306901,256.027641306901,441,453.0,577483.0,1882.1513777225155,2182.5663995864466,0.5323363577050021,-0.002529157745985,0.0,0.0,,66.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
43,2,,257.0,441,,,2274.7507667377777,2183.8847793629675,3.809268854356524,0.134928090608286,,,,,,,,,,,,
44,3,257.02764392975496,257.02764392975496,441,453.0,583767.0,1882.7851095710316,2182.572610358948,0.5220733577748881,-0.002471106403319,0.0,0.0,,67.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
45,2,,258.0,441,,,2277.024292951556,2183.9532929148736,0.801049237080781,0.028784014297644003,,,,,,,,,,,,
46,3,258.02764656369,258.02764656369,441,453.0,585867.0,1883.6568163840134,2182.5850882258865,0.515120013537496,-0.0024327707462470003,0.0,0.0,,68.0,0.0,0.9999834278478951,-0.005757085162843001,50.0,4.0,0.0,0.0,68.0
47,2,,259.0,441,,,2278.5539536776155,2184.00206077007,2.301901340197594,0.08173989243394901,,,,,,,,,,,,
48,3,259.027649196839,259.027649196839,441,453.0,588106.0,1884.1986866099085,2182.5886372038126,0.5104086378986861,-0.0024078471019160002,0.0,0.0,,68.0,0.0,0.9999834278478931,-0.0057570851632480005,50.0,4.0,0.0,0.0,68.0
49,2,,260.0,441,,,2281.9719643202234,2184.13152605297,4.375275700653823,0.15486932702772002,,,,,,,,,,,,
50,3,260.754265242784,260.754265242784,441,471.0,592265.0,1879.2146130181059,2179.2919435651474,4.255038914838493,-0.024411211202523,1.0,2.0,-30668#0,69.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
51,2,,261.0,441,,,2285.7300140129632,2184.2585328917903,3.125250002785446,0.11076256623665401,,,,,,,,,,,,
52,3,261.75426527819303,261.75426527819303,441,471.0,594417.0,1884.438318855706,2179.2624580226698,6.113340355389262,-0.035150723472703004,1.0,2.0,-30668#0,74.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
53,2,,262.0,441,,,2288.2141501043775,2184.360676166919,2.278458401003642,0.08088379279754501,,,,,,,,,,,,
54,3,262.75426533334803,262.75426533334803,441,471.0,596741.0,1889.293989665976,2179.2153885136445,4.30270174181897,-0.02462124174658,1.0,2.0,-30668#0,78.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
55,2,,263.0,441,,,2290.296562277508,2184.426279129989,1.704825380441775,0.060643333371051,,,,,,,,,,,,
56,3,263.75426540268,263.75426540268,441,471.0,599025.0,1892.8671864734208,2179.1919407849336,3.076052573829872,-0.017575893567136,1.0,2.0,-30668#0,80.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
57,2,,264.0,441,,,2292.1473111198857,2184.474034153797,1.316235269738591,0.046932054404234,,,,,,,,,,,,
58,3,264.754265481789,264.754265481789,441,471.0,601231.0,1895.5468143288347,2179.179060950154,2.245074895171941,-0.01282502901412,1.0,2.0,-30668#0,82.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
59,2,,265.0,441,,,2293.229416559635,2184.517431725998,1.05299680764931,0.037643768653329,,,,,,,,,,,,
60,3,265.754265567576,265.754265567576,441,471.0,603395.0,1897.6676487526483,2179.172401584986,1.682163740733807,-0.009597492890001,1.0,2.0,-30668#0,84.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
61,2,,266.0,441,,,2294.2736323352915,2184.555418737004,0.874649222950555,0.031326948570224,,,,,,,,,,,,
62,3,266.75426565790497,266.75426565790497,441,471.0,609942.0,1899.1125907320409,2179.163729199043,1.300845542483047,-0.007402384630848,1.0,2.0,-30668#0,85.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
63,2,,267.0,441,,,2295.2811381309284,2184.5805893400475,0.753826500959748,0.027041196158317002,,,,,,,,,,,,
64,3,267.75426575132,267.75426575132,441,471.0,612344.0,1900.2162854465666,2179.1560197441154,1.042533214635758,-0.005915375810131,1.0,2.0,-30668#0,86.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
65,2,,268.0,441,,,2295.960614521312,2184.5975374221025,0.671994692782499,0.024153786727587,,,,,,,,,,,,
66,3,268.754265846829,268.754265846829,441,471.0,618865.0,1901.2439912377458,2179.1529765557584,0.8675474441585621,-0.004908047254162,1.0,2.0,-30668#0,86.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
67,2,,269.0,441,,,2296.7697739472983,2184.6297360150643,0.6165602420817751,0.022197799694050002,,,,,,,,,,,,
68,3,269.75426594385203,269.75426594385203,441,471.0,621304.0,1902.2171199918323,2179.1488172116833,0.749008696415945,-0.004225663393666,1.0,2.0,-30668#0,87.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
69,2,,270.0,441,,,2297.4431458343347,2184.662933345852,0.579007872252245,0.020872776219933,,,,,,,,,,,,
70,3,270.754266041673,270.754266041673,441,471.0,623683.0,1902.9867068776987,2179.1512928671636,0.6304292704954131,-0.0035839577110860004,1.0,2.0,-30668#0,88.0,1.0,0.9999834310100881,-0.005756535876064,70.0,4.0,1.0,0.0,77.0
71,2,,271.0,441,,,2297.6385935992107,2184.65111928351,0.10039666511842,0.003985131381132,,,,,,,,,,,,
72,3,271.754266130301,271.754266130301,441,471.0,626040.0,1903.7300476079845,2179.146598100833,0.511890522752796,-0.00290157385059,1.0,2.0,-30668#0,89.0,0.0,0.9999834278478941,-0.0057570851630050004,70.0,4.0,1.0,0.0,77.0
73,2,,272.0,441,,,2299.0397608640046,2184.701894629258,2.368942264539471,0.08403004427204801,,,,,,,,,,,,
74,3,272.754266240974,272.754266240974,441,471.0,628494.0,1905.329356481857,2182.432272992676,2.512919313971451,-0.014422139095238,1.0,2.0,-30668#0,93.0,0.0,0.9999834278478941,-0.0057570851630050004,70.0,4.0,1.0,0.0,77.0
75,2,,273.0,441,,,2300.993296375328,2184.760459130003,1.765961403836752,0.06261516795029701,,,,,,,,,,,,
76,3,273.754266372436,273.754266372436,441,471.0,635231.0,1908.9441547522617,2182.414908238007,4.541587286096029,-0.026021202116939,1.0,2.0,-30668#0,99.0,0.0,0.9999834278478941,-0.0057570851630050004,70.0,4.0,1.0,0.0,77.0
77,2,,274.0,441,,,2302.4985313579937,2184.8085450345916,1.35758802457022,0.04820584261925501,,,,,,,,,,,,
78,3,274.754266541605,274.754266541605,441,471.0,637666.0,1914.356939402546,2182.3871534255954,6.504848516172115,-0.037324051528255006,1.0,2.0,-30668#0,106.0,0.0,0.9999834278478941,-0.0057570851630050004,70.0,4.0,1.0,0.0,77.0
79,2,,275.0,441,,,2303.701783458954,2184.8614878646213,1.080947993454197,0.038444686749447,,,,,,,,,,,,
80,3,275.75426676451497,275.75426676451497,441,471.0,640005.0,1922.2414842373003,2182.3500852034026,8.750430207662598,-0.050117693012555004,1.0,2.0,-30668#0,116.0,0.0,0.9999834278478941,-0.0057570851630050004,70.0,4.0,1.0,0.0,77.0
81,2,,276.0,441,,,2304.4990158091878,2184.9023088511526,0.893546682053008,0.031832290837975,,,,,,,,,,,,
82,3,276.754267055855,276.754267055855,441,471.0,642425.0,1932.2209413709697,2182.290101906774,10.888409170186776,-0.062426423958683,1.0,2.0,-30668#0,128.0,0.0,0.9999834278478921,-0.005757085163369,70.0,4.0,1.0,0.0,77.0
83,2,,277.0,441,,,2305.650827377283,2184.9144377658754,0.766597406587687,0.027352925865688,,,,,,,,,,,,
