,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,130.0,273,,,3331.474585703668,9744.469843245435,14.406980481531138,-6.23262564158214,,,,,,,,,,,
1,3,130.63419475750499,130.63419475750499,273,249.0,254893.0,3555.3394776493565,9617.153372487848,29.086620412550158,-20.74314512028426,0.0,0.0,89.0,1.0,0.8141343157297151,-0.5806766018631271,70.0,4.0,0.0,0.0,48.0
2,2,,131.0,273,,,3347.1738559823884,9737.768033638584,16.293321161784814,-7.048800592762145,,,,,,,,,,,
3,3,131.634196648264,131.634196648264,273,249.0,255867.0,3585.0203046441766,9594.8296627678,29.887545405032167,-22.996014521245844,0.0,0.0,27.0,0.0,0.792516290926889,-0.6098507428998381,70.0,4.0,0.0,0.0,48.0
4,2,,132.0,273,,,3364.461268493343,9729.972973666245,17.746909280549243,-8.525603724771505,,,,,,,,,,,
5,3,132.634198673078,132.634198673078,273,249.0,256803.0,3615.624051001956,9570.786001157336,30.52384030503496,-25.65777473253951,0.0,0.0,66.0,0.0,0.7654495209739921,-0.643495944696379,70.0,4.0,0.0,0.0,48.0
6,2,,133.0,273,,,3383.2550943903693,9720.934294323308,19.603946431368723,-9.418218710162154,,,,,,,,,,,
7,3,133.634200822171,133.634200822171,273,249.0,257735.0,3646.366340004036,9544.955585736125,30.68095683653533,-25.789859015166797,0.0,0.0,106.0,0.0,0.7654495209739921,-0.643495944696379,70.0,4.0,0.0,0.0,48.0
8,2,,134.0,273,,,3403.4899103794364,9710.343503811282,20.938345369215813,-11.072911211398786,,,,,,,,,,,
9,3,134.634203081158,134.634203081158,273,249.0,262882.0,3676.1146839176977,9518.160460857189,29.586700402301013,-26.952516742385935,0.0,0.0,146.0,0.0,0.7392115337973301,-0.673473316695619,70.0,4.0,0.0,0.0,48.0
10,2,,135.0,273,,,3425.2915549768854,9698.831123385851,22.446353322236668,-11.870476538399405,,,,,,,,,,,
11,3,135.634192438913,135.634192438913,273,249.0,263862.0,3705.0624433245903,9490.261829683575,27.992669466086262,-28.59571933254489,0.0,0.0,186.0,0.0,0.699491501491668,-0.7146409163635471,70.0,4.0,0.0,0.0,48.0
12,2,,136.0,273,,,3448.201933466126,9685.634349026825,23.653045953366195,-13.635330941663653,,,,,,,,,,,
13,3,136.634194882028,136.634194882028,273,249.0,264802.0,3732.7489118215067,9461.385513154319,26.787095855958693,-29.76514220031758,0.0,0.0,226.0,0.0,0.6689405598874321,-0.7433159000973201,70.0,4.0,0.0,0.0,48.0
14,2,,137.0,273,,,3472.5556406590704,9671.045203447948,24.943241354747233,-15.486070232088956,,,,,,,,,,,
15,3,137.63419739754,137.63419739754,273,249.0,265742.0,3759.566426160639,9431.500688098211,26.39924200741103,-30.095244520875625,0.0,0.0,266.0,0.0,0.659390790797726,-0.7518003624707481,70.0,4.0,0.0,0.0,48.0
16,2,,138.0,273,,,3498.303696235387,9655.183196402391,26.61381321051926,-16.54350009222306,,,,,,,,,,,
17,2,,139.0,273,,,3525.734900038302,9638.036048458363,28.158181898270726,-17.50356795685621,,,,,,,,,,,
18,2,,140.0,273,,,3552.732526311234,9618.752454863936,26.970945655700792,-19.23606110950047,,,,,,,,,,,
19,2,,141.0,273,,,3579.2635683391422,9598.729530482724,26.315613195122125,-20.246649345634665,,,,,,,,,,,
20,2,,142.0,273,,,3605.603976898695,9578.460075872194,26.270813082188265,-20.212175124136003,,,,,,,,,,,
21,2,,143.0,273,,,3631.1675578778513,9557.21413457061,25.432293510394715,-21.37667782968245,,,,,,,,,,,
22,2,,144.0,273,,,3656.496654295134,9535.6492890068,24.534049787704827,-22.35045993292771,,,,,,,,,,,
23,2,,145.0,273,,,3681.086577106861,9513.25559695905,24.4933220330539,-22.313354104959206,,,,,,,,,,,
24,2,,146.0,273,,,3705.0274902211186,9489.986820591055,23.178209286902153,-23.678322370274046,,,,,,,,,,,
25,2,,147.0,273,,,3728.1701501380408,9466.193602360108,22.991885120866367,-23.856613356920715,,,,,,,,,,,
26,2,,148.0,273,,,3750.468856339791,9441.460932231745,22.22329307811303,-24.692204914503986,,,,,,,,,,,
27,2,,149.0,273,,,3772.2617951218394,9416.131411126367,21.17449158603109,-25.609226192456884,,,,,,,,,,,
28,2,,150.0,273,,,3793.4516767917253,9390.494747591885,21.13719797112631,-25.560816069683714,,,,,,,,,,,
29,2,,151.0,273,,,3813.7044123293317,9364.116374082416,20.18989755856778,-26.384393012993414,,,,,,,,,,,
30,2,,152.0,273,,,3833.234112561752,9337.164507559024,18.668598152173896,-27.39257829944675,,,,,,,,,,,
31,2,,153.0,273,,,3852.0123100637893,9309.687761155104,18.66637949804385,-27.389977090666005,,,,,,,,,,,
32,2,,154.0,273,,,3870.0759290193796,9281.826237312265,17.17035527921797,-28.389358537534232,,,,,,,,,,,
33,2,,155.0,273,,,3887.4624816945566,9253.347093240563,17.191569011730913,-28.42443805753027,,,,,,,,,,,
34,2,,156.0,273,,,3904.106145634858,9224.607818053739,15.80133034050324,-29.131979996833127,,,,,,,,,,,
35,2,,157.0,273,,,3920.060318842556,9195.359821535909,15.815196166039552,-29.157547305349983,,,,,,,,,,,
36,2,,158.0,273,,,3935.022358595875,9165.509215679383,14.26625792915904,-30.00364306678419,,,,,,,,,,,
37,2,,159.0,273,,,3949.3152941129165,9135.436193378035,13.92745474374512,-30.068138187435757,,,,,,,,,,,
38,2,,160.0,273,,,3963.314708654324,9105.256153467333,13.943544860417525,-30.10288032585588,,,,,,,,,,,
39,2,,161.0,273,,,3976.3853460801433,9074.570438336723,12.533640460488563,-30.66126205755968,,,,,,,,,,,
40,2,,162.0,273,,,3988.2571839638413,9043.58523123422,11.438707027261845,-31.160522032478912,,,,,,,,,,,
41,2,,163.0,273,,,3999.612353111004,9012.346637042217,11.165329170712829,-31.248339614891368,,,,,,,,,,,
42,2,,164.0,273,,,4009.749104607955,8980.741818082546,10.302611006846183,-31.54779163401419,,,,,,,,,,,
43,2,,165.0,273,,,4019.6668811893996,8948.96958886476,9.218240009362205,-31.853817494634136,,,,,,,,,,,
44,2,,166.0,273,,,4028.8659572070496,8917.015567524788,9.232734502670882,-31.903905681820405,,,,,,,,,,,
45,2,,167.0,273,,,4037.192744787738,8884.73528459398,7.9152429356377585,-32.18325371167727,,,,,,,,,,,
46,2,,168.0,273,,,4044.6477511278513,8852.393078781455,6.9544770854452835,-32.454576218327546,,,,,,,,,,,
47,2,,169.0,273,,,4051.607383765259,8819.869852578558,6.951951854471421,-32.44279104328649,,,,,,,,,,,
48,2,,170.0,273,,,4058.6200520431585,8787.367331871075,6.943649879985829,-32.404045984503,,,,,,,,,,,
49,2,,171.0,273,,,4065.312215714192,8754.812050126418,5.038815010069365,-32.77122861274772,,,,,,,,,,,
50,2,,172.0,273,,,4069.9004995334517,8721.885836381754,4.568627833444305,-32.817862605410426,,,,,,,,,,,
51,2,,173.0,273,,,4074.395048583551,8688.952815443825,4.569483134983399,-32.82576458297156,,,,,,,,,,,
52,2,,174.0,273,,,4078.710744415647,8656.033223147559,4.569013032392723,-32.8237056223746,,,,,,,,,,,
53,2,,175.0,273,,,4082.871219164032,8623.052743838714,4.005581748469527,-32.894975119790125,,,,,,,,,,,
54,2,,176.0,273,,,4085.7416381415346,8589.988833269315,2.496730655938121,-33.0904426237731,,,,,,,,,,,
55,2,,177.0,273,,,4088.4416986580973,8556.846456295432,2.494261949938527,-33.0577200074906,,,,,,,,,,,
56,2,,178.0,273,,,4087.4556858352616,8524.243600400247,2.493462104774781,-33.07289263495586,,,,,,,,,,,
57,2,,179.0,273,,,4089.9922301287406,8491.146948860269,2.496800460515913,-33.117176738135,,,,,,,,,,,
58,2,,180.0,273,,,4091.7353555582336,8458.004841520911,1.673403384608609,-33.08559995974034,,,,,,,,,,,
59,2,,181.0,273,,,4093.5386643799247,8424.85190342511,1.673479219485751,-33.08709955505569,,,,,,,,,,,
60,2,,182.0,273,,,4093.871223897017,8391.683186144071,0.343841079273276,-33.15680835249062,,,,,,,,,,,
61,2,,183.0,273,,,4094.2547472705487,8358.48968732204,0.343974910094385,-33.16972302672771,,,,,,,,,,,
62,2,,184.0,273,,,4094.516008175759,8325.326169828633,0.34424916132431005,-33.19744872009581,,,,,,,,,,,
63,2,,185.0,273,,,4097.770231320041,8292.195550478096,-0.21040000817166102,-33.20818009708034,,,,,,,,,,,
64,2,,186.0,273,,,4097.410688516526,8259.016712915012,-0.21048195943576903,-33.219526981940646,,,,,,,,,,,
65,2,,187.0,273,,,4097.163764822098,8225.813589347232,-0.210036421993119,-33.14900682078156,,,,,,,,,,,
66,2,,188.0,273,,,4096.239376843799,8192.602498815048,-1.271121384017379,-33.21182979856872,,,,,,,,,,,
67,2,,189.0,273,,,4095.0958160588507,8159.399076293366,-1.267026032426348,-33.10573150553694,,,,,,,,,,,
68,2,,190.0,273,,,4094.0147457763132,8126.192043808539,-1.27000565860849,-33.185344465578595,,,,,,,,,,,
69,2,,191.0,273,,,4092.7303760221776,8093.012215028097,-1.27021147003808,-33.191530922923796,,,,,,,,,,,
70,2,,192.0,273,,,4091.508524448106,8059.8220752617935,-1.267189640783048,-33.11045093900209,,,,,,,,,,,
71,2,,193.0,273,,,4090.3582792554566,8026.639538687185,-1.268955817707708,-33.15728563756105,,,,,,,,,,,
72,2,,194.0,273,,,4089.105726192805,7993.443890465564,-1.267029300840556,-33.10521913400635,,,,,,,,,,,
73,2,,195.0,273,,,4087.86777626675,7960.265784226299,-1.2683848032468021,-33.14388278381978,,,,,,,,,,,
74,2,,196.0,273,,,4086.664541653542,7927.075966773471,-1.2676022737869062,-33.121284373660124,,,,,,,,,,,
75,2,,197.0,273,,,4087.8093328428067,7893.999144478539,13.598741427883773,-30.248795534342186,,,,,,,,,,,
76,2,,198.0,273,,,4086.4981311649117,7861.628161043459,-1.9770389869102911,-30.848384846761924,,,,,,,,,,,
77,2,,199.0,273,,,4084.5743147336457,7833.230137928753,-1.690489942521753,-26.37771551617761,,,,,,,,,,,
78,2,,200.0,273,,,4083.1463904872808,7809.295486379459,-1.403770025861816,-21.902644064724004,,,,,,,,,,,
79,2,,201.0,273,,,4082.4536633784887,7789.802553610743,0.33932936884255904,-17.870029044048195,,,,,,,,,,,
80,2,,202.0,273,,,4083.0525079965687,7771.975199478601,0.609706746207703,-17.848659996120812,,,,,,,,,,,
81,2,,203.0,273,,,4083.765708271686,7754.138247455499,0.6074957491860771,-17.783923102005563,,,,,,,,,,,
82,3,203.63420098004903,203.63420098004903,273,249.0,409841.0,4282.338799083293,7495.631645784424,19.32256653856949,9.62869695823234,0.0,0.0,9.0,0.0,0.895073684949889,0.445918264382864,70.0,4.0,0.0,0.0,48.0
83,2,,204.0,273,,,4083.68732616055,7736.318945319225,-0.43600549445916503,-17.770426778371114,,,,,,,,,,,
84,3,204.63419030020302,204.63419030020302,273,249.0,411371.0,4300.293993209081,7507.583779386508,17.700843432712357,12.315058550241858,0.0,0.0,31.0,0.0,0.8209052017855071,0.57106448819857,70.0,4.0,0.0,0.0,48.0
85,2,,205.0,273,,,4083.2366728401153,7718.479563746659,-0.438581279487322,-17.87455036631069,,,,,,,,,,,
86,3,205.63419266984096,205.63419266984096,273,249.0,417252.0,4317.570956624663,7520.316841120698,17.127272635544585,13.065419389684816,0.0,0.0,52.0,0.0,0.7950920276602601,0.6064888024944031,70.0,4.0,0.0,0.0,48.0
87,2,,206.0,273,,,4082.923176009972,7700.626805658719,-0.436557165562833,-17.790716038281197,,,,,,,,,,,
88,3,206.634195090392,206.634195090392,273,249.0,423029.0,4334.441005680628,7533.378342624592,17.124026796139095,13.06250754797649,0.0,0.0,74.0,0.0,0.7950920276602601,0.6064888024944031,70.0,4.0,0.0,0.0,48.0
89,2,,207.0,273,,,4082.593194474878,7682.779493590654,-0.43732673607807004,-17.821431455274013,,,,,,,,,,,
90,3,207.63419755797798,207.63419755797798,273,249.0,424591.0,4351.403301618447,7546.806236622859,16.61907196436949,13.721248706588398,0.0,0.0,95.0,0.0,0.771141424174256,0.636663886145978,70.0,4.0,0.0,0.0,48.0
91,2,,208.0,273,,,4081.8120667487988,7664.974353753039,-1.090509321663193,-17.83101293453696,,,,,,,,,,,
92,3,208.63420007911,208.63420007911,273,249.0,430433.0,4368.016091735057,7560.52570580452,16.628900295537438,13.72936309821561,0.0,0.0,117.0,0.0,0.771141424174256,0.636663886145978,70.0,4.0,0.0,0.0,48.0
93,2,,209.0,273,,,4080.6851163258257,7647.194283684763,-1.088390947332646,-17.7965660547785,,,,,,,,,,,
94,3,209.634202649581,209.634202649581,273,249.0,432122.0,4384.6498847422135,7574.228638606154,16.577230197285182,13.686703626788495,0.0,0.0,138.0,0.0,0.771141424174256,0.636663886145978,70.0,4.0,0.0,0.0,48.0
95,2,,210.0,273,,,4079.6052934323075,7629.382118238894,-1.090972333334053,-17.839879130870667,,,,,,,,,,,
96,3,210.63419226908698,210.63419226908698,273,249.0,433809.0,4401.267334987818,7587.939077341253,16.615652872986235,13.718425862504406,0.0,0.0,160.0,0.0,0.771141424174256,0.636663886145978,70.0,4.0,0.0,0.0,48.0
97,2,,211.0,273,,,4080.82656395313,7611.633430034556,2.484726920534786,-17.697488899369233,,,,,,,,,,,
98,2,,212.0,273,,,4083.3503664689993,7593.969140385126,2.347980878509781,-17.65651223687566,,,,,,,,,,,
99,2,,213.0,273,,,4085.513250076374,7576.314425741984,2.357912031545838,-17.732646921684136,,,,,,,,,,,
100,2,,214.0,273,,,4088.239735160918,7558.639978829004,2.9156435860185423,-17.62595325610665,,,,,,,,,,,
101,2,,215.0,273,,,4092.337159517994,7541.327458082154,4.156893570816755,-17.31236046652432,,,,,,,,,,,
102,2,,216.0,273,,,4098.065228466006,7524.5736584341375,7.3544417719235025,-16.27745549625096,,,,,,,,,,,
103,2,,217.0,273,,,4106.122781741172,7508.572825338845,8.999139426767393,-15.419700136535138,,,,,,,,,,,
104,2,,218.0,273,,,4116.720418951384,7494.460741453669,13.79835571746866,-11.285285742710471,,,,,,,,,,,
105,2,,219.0,273,,,4131.639203062386,7484.439644809012,15.003004448263832,-9.65161484710048,,,,,,,,,,,
106,2,,220.0,273,,,4147.9248829602875,7477.400605573825,16.441679792673447,-7.054240617425578,,,,,,,,,,,
107,2,,221.0,273,,,4165.452573262613,7475.2036588548235,17.865135719268775,-1.039254167312242,,,,,,,,,,,
108,2,,222.0,273,,,4183.198491578217,7474.957038016477,17.831843678684614,1.47134000222169,,,,,,,,,,,
109,2,,223.0,273,,,4200.96939654136,7476.418721766026,17.72829035015273,1.462800344300101,,,,,,,,,,,
