,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,2637.0,3891,,,11382.952382705396,1595.1329549465083,-12.255750633145619,9.733079644885688,,,,,,,,,,,,
1,3,2637.022928057641,2637.022928057641,3891,3069.0,15412004.0,11272.536484304192,1722.8297502045089,17.612737090920316,-21.175746196364162,0.0,0.0,,89.0,1.0,0.639250610969994,-0.768998476184764,50.0,4.0,0.0,0.0,45.0
2,3,2637.9844623193103,2637.9844623193103,3891,3465.0,15418733.0,11246.095618059613,1757.2917717449257,17.253879568987397,-23.374822372362093,0.0,0.0,,44.0,1.0,0.5938663915565251,-0.8045636761497691,50.0,4.0,0.0,0.0,67.0
3,2,,2638.0,3891,,,11369.78303804633,1605.7099853134125,-14.101602183281875,11.199579727681453,,,,,,,,,,,,
4,3,2638.02292330925,2638.02292330925,3891,3069.0,15418964.0,11290.597779959835,1702.0367941415143,18.552369548254354,-20.365923868429853,0.0,0.0,,116.0,1.0,0.673257556105581,-0.739408049149277,50.0,4.0,0.0,0.0,45.0
5,3,2638.9844572599104,2638.9844572599104,3891,3465.0,15425184.0,11264.36395151479,1734.722981896897,18.366175775049644,-22.093652223515807,0.0,0.0,,73.0,1.0,0.639250610969994,-0.768998476184764,50.0,4.0,0.0,0.0,67.0
6,2,,2639.0,3891,,,11354.696300789608,1617.6629152609116,-15.386791535453284,12.69807460587411,,,,,,,,,,,,
7,3,2639.02293125092,2639.02293125092,3891,3069.0,15429557.0,11309.255327409446,1681.6816189269327,18.563891905368216,-20.38674483752016,0.0,0.0,,144.0,1.0,0.6732575561053601,-0.7394080491494781,50.0,4.0,0.0,0.0,45.0
8,3,2639.258323496451,2639.258323496451,3891,3903.0,15431282.0,11382.886020451475,1595.1747236054105,-12.368503327666254,9.821953258174354,0.0,0.0,,18.0,0.0,-0.7831218987349461,0.6218682269755961,50.0,4.0,0.0,0.0,68.0
9,3,2639.984459097302,2639.984459097302,3891,3465.0,15436273.0,11282.589262386957,1712.6466639613707,18.331004182582017,-22.051341898660493,0.0,0.0,,102.0,1.0,0.639250610970034,-0.76899847618473,50.0,4.0,0.0,0.0,67.0
10,2,,2640.0,3891,,,11338.6151294179,1631.4672135573585,-16.819035113477007,14.384743235952742,,,,,,,,,,,,
11,3,2640.022933093278,2640.022933093278,3891,3069.0,15436503.0,11328.40998945923,1661.8272021907844,20.13496984215084,-18.882789569225544,0.0,0.0,,171.0,1.0,0.7293837049776141,-0.6841048245065431,50.0,4.0,0.0,0.0,45.0
12,3,2640.258325399411,2640.258325399411,3891,3903.0,15438165.0,11372.655387372333,1603.4788595325988,-8.844587813269943,7.023413206873686,0.0,0.0,,31.0,0.0,-0.7831218987347901,0.621868226975792,50.0,4.0,0.0,0.0,68.0
13,3,2640.984460673519,2640.984460673519,3891,3465.0,15442871.0,11301.824288489843,1691.463072766124,19.222893787096638,-21.111076071164106,0.0,0.0,,130.0,1.0,0.673257556105581,-0.739408049149277,50.0,4.0,0.0,0.0,67.0
14,2,,2641.0,3891,,,11321.471842966574,1647.1576567947668,-17.786185495640844,16.503150290748128,,,,,,,,,,,,
15,3,2641.022921817183,2641.022921817183,3891,3069.0,15443106.0,11348.953844229054,1643.2618960982882,20.988345145286694,-17.84948883798864,0.0,0.0,,199.0,1.0,0.761765182280378,-0.64785322957082,50.0,4.0,0.0,0.0,45.0
16,3,2641.258327223073,2641.258327223073,3891,3903.0,15444819.0,11365.290732201434,1609.326632342014,-6.11772053694507,4.858181787298382,0.0,0.0,,40.0,0.0,-0.783121898735142,0.621868226975349,50.0,4.0,0.0,0.0,68.0
17,3,2641.984462362879,2641.984462362879,3891,3465.0,15449752.0,11320.918310408864,1670.4303928298948,19.127021806416632,-21.00595420395654,0.0,0.0,,159.0,1.0,0.6732575561053601,-0.7394080491494781,50.0,4.0,0.0,0.0,67.0
18,2,,2642.0,3891,,,11303.220568634491,1664.9627421606358,-18.284259322454513,19.017491453748445,,,,,,,,,,,,
19,3,2642.022923632655,2642.022923632655,3891,3069.0,15454125.0,11370.107971936315,1625.5580740040784,21.5392508366991,-17.085853424215628,0.0,0.0,,226.0,1.0,0.7833794206993381,-0.621543790271263,50.0,4.0,0.0,0.0,45.0
20,3,2642.258329170042,2642.258329170042,3891,3903.0,15455938.0,11360.142484508087,1613.3890488532704,-4.270496624337774,3.391403357522883,0.0,0.0,,47.0,0.0,-0.7831218987347901,0.621868226975792,50.0,4.0,0.0,0.0,68.0
21,3,2642.8697516244088,2642.8697516244088,3891,3459.0,15460446.0,11113.282693793406,2028.043451431708,9.950023400404929,-36.82427109755345,0.0,0.0,,690.0,0.0,0.26084358251897705,-0.9653810778437001,50.0,4.0,0.0,0.0,54.0
22,3,2642.984464314889,2642.984464314889,3891,3465.0,15460999.0,11341.234862437976,1650.8629749678373,20.621490464901658,-19.341104942997593,0.0,0.0,,187.0,1.0,0.7293837049776141,-0.6841048245065431,50.0,4.0,0.0,0.0,67.0
23,2,,2643.0,3891,,,11284.042511690439,1684.9364339053307,-19.767662393091346,20.55778829316279,,,,,,,,,,,,
24,3,2643.022925582963,2643.022925582963,3891,3069.0,15465366.0,11391.567835676571,1608.5020160791075,21.693072661826637,-17.02525596500143,0.0,0.0,,254.0,1.0,0.7865284533817981,-0.6175540397575221,50.0,4.0,0.0,0.0,45.0
25,3,2643.258318278924,2643.258318278924,3891,3903.0,15467136.0,11356.487608485686,1616.2441008856374,-3.016144895554538,2.401545674156362,0.0,0.0,,51.0,0.0,-0.7823571093811411,0.62283011600338,50.0,4.0,0.0,0.0,68.0
26,3,2643.869748678729,2643.869748678729,3891,3459.0,15471618.0,11124.293223260438,1991.5420733054848,11.219277201277462,-36.55002678410058,0.0,0.0,,728.0,0.0,0.293440579864206,-0.955977314630927,50.0,4.0,0.0,0.0,54.0
27,3,2643.9844664714237,2643.9844664714237,3891,3465.0,15472166.0,11362.43317160021,1632.3995031663035,21.41122593740783,-18.209245287127203,0.0,0.0,,215.0,1.0,0.7617651822805781,-0.647853229570585,50.0,4.0,0.0,0.0,67.0
28,2,,2644.0,3891,,,11263.99768512828,1706.5079027708177,-19.762944931373717,23.629471934927317,,,,,,,,,,,,
29,3,2644.258326345146,2644.258326345146,3891,3903.0,15473950.0,11353.951340434005,1618.370979442891,-2.123096864843881,1.783892395579776,0.0,0.0,,55.0,0.0,-0.7656852551425241,0.643215430518677,50.0,4.0,0.0,0.0,68.0
30,3,2644.869743116647,2644.869743116647,3891,3459.0,15478268.0,11137.073365727236,1955.6041130927792,12.703583916921442,-36.067459463195064,0.0,0.0,,766.0,0.0,0.332206435894698,-0.943206702663918,50.0,4.0,0.0,0.0,54.0
31,3,2644.9844617187177,2644.9844617187177,3891,3465.0,15478903.0,11384.772528388667,1614.7398257123696,22.66231871402306,-17.793545413448737,0.0,0.0,,244.0,1.0,0.7865284533817981,-0.6175540397575221,50.0,4.0,0.0,0.0,67.0
32,2,,2645.0,3891,,,11243.379654888562,1730.99817366084,-21.03347660690408,25.150577712488023,,,,,,,,,,,,
33,3,2645.2583217939177,2645.2583217939177,3891,3903.0,15480640.0,11352.195116421513,1619.7923107557788,-1.284698695119517,1.098999079007017,0.0,0.0,,57.0,0.0,-0.760005103615308,0.649917104313068,50.0,4.0,0.0,0.0,68.0
34,3,2645.8697459196937,2645.8697459196937,3891,3459.0,15485112.0,11152.099132262632,1920.5577937037913,15.179465430950772,-35.073793614065934,0.0,0.0,,804.0,0.0,0.397178141769825,-0.9177415342569321,50.0,4.0,0.0,0.0,54.0
35,2,,2646.0,3891,,,11222.525956102241,1757.823752423762,-21.311071520483793,27.756678573644095,,,,,,,,,,,,
36,3,2646.258318217308,2646.258318217308,3891,3903.0,15487526.0,11351.580692983598,1620.4983813920257,-0.46205682593477804,0.39551670258964106,0.0,0.0,,58.0,0.0,-0.7600051036151381,0.6499171043132681,50.0,4.0,0.0,0.0,68.0
37,3,2646.869741860231,2646.869741860231,3891,3459.0,15491772.0,11168.193747584346,1886.0022255319845,16.326310101354906,-34.54452038508272,0.0,0.0,,843.0,0.0,0.42729208462481205,-0.9041136402117721,50.0,4.0,0.0,0.0,54.0
38,2,,2647.0,3891,,,11201.87126725289,1786.9104500515107,-10.999530679956502,35.732070548303454,,,,,,,,,,,,
39,3,2647.258327379882,2647.258327379882,3891,3903.0,15494142.0,11350.506961319506,1621.5312633139285,-1.937244618129173,1.657084512448876,0.0,0.0,,59.0,0.0,-0.7600051036151381,0.6499171043132681,50.0,4.0,0.0,0.0,68.0
40,3,2647.869750557414,2647.869750557414,3891,3459.0,15498622.0,11186.219758658723,1852.57556891837,18.13668150377391,-33.671636439394874,0.0,0.0,,32.0,1.0,0.47421451935227005,-0.880409330729459,50.0,4.0,0.0,0.0,54.0
41,2,,2648.0,3891,,,11182.083112735458,1819.839729487643,-19.612018609818406,34.52003162380289,,,,,,,,,,,,
42,3,2648.258323310206,2648.258323310206,3891,3903.0,15500851.0,11347.781839052324,1623.842778420932,-3.3420501576762582,2.85843968957438,0.0,0.0,,63.0,0.0,-0.7600051036151381,0.6499171043132681,50.0,4.0,0.0,0.0,68.0
43,3,2648.869746469595,2648.869746469595,3891,3459.0,15505082.0,11205.112479840882,1819.5644969956263,20.718695060822903,-32.015991938416136,0.0,0.0,,70.0,1.0,0.5432956216743401,-0.8395414626267671,50.0,4.0,0.0,0.0,54.0
44,2,,2649.0,3891,,,11162.01379573231,1855.2337531448975,-20.11436209712261,35.40590336120411,,,,,,,,,,,,
45,3,2649.258319452175,2649.258319452175,3891,3903.0,15507204.0,11343.434033624613,1627.497401883885,-4.95259453291191,4.235658426055373,0.0,0.0,,69.0,0.0,-0.760005103615308,0.649917104313068,50.0,4.0,0.0,0.0,68.0
46,3,2649.8697426121553,2649.8697426121553,3891,3459.0,15511110.0,11223.280074616288,1786.6228244402214,22.644995887303367,-30.67861070849564,0.0,0.0,,8.0,1.0,0.593866391556718,-0.8045636761496271,50.0,4.0,0.0,0.0,54.0
47,2,,2650.0,3891,,,11143.72481408919,1891.7836189373777,-16.897881592627108,37.07156282674926,,,,,,,,,,,,
48,3,2650.258328809418,2650.258328809418,3891,3903.0,15513198.0,11337.492862511148,1632.4842300262671,-6.508410268589157,5.566513426305394,0.0,0.0,,76.0,0.0,-0.7600051036151381,0.6499171043132681,50.0,4.0,0.0,0.0,68.0
49,3,2650.869751968747,2650.869751968747,3891,3459.0,15517385.0,11245.958681980288,1755.8987874572115,22.64717749348297,-30.68115190988798,0.0,0.0,,46.0,1.0,0.593866391556718,-0.8045636761496271,50.0,4.0,0.0,0.0,54.0
50,2,,2651.0,3891,,,11127.478058289138,1929.3116039993326,-15.56684095546281,37.578050723983665,,,,,,,,,,,,
51,3,2651.258325365393,2651.258325365393,3891,3903.0,15519632.0,11330.302671759004,1639.0371872146386,-7.917776666438136,7.34596416455151,0.0,0.0,,86.0,0.0,-0.733133731097505,0.6800845038133491,50.0,4.0,0.0,0.0,68.0
52,3,2651.869748524179,2651.869748524179,3891,3459.0,15523508.0,11270.108286320217,1726.2605667898306,24.42503770943496,-29.381592776173534,0.0,0.0,,84.0,1.0,0.639250610970034,-0.76899847618473,50.0,4.0,0.0,0.0,54.0
53,2,,2652.0,3891,,,11112.826341642733,1967.4714081747863,-13.674594228137652,38.389962442515966,,,,,,,,,,,,
54,2,,2653.0,3891,,,11100.09063183436,2006.3289793914112,-11.788354158758032,39.062682226411,,,,,,,,,,,,
55,2,,2654.0,3891,,,11088.881806451238,2045.6871021376471,-10.45545658253236,39.42714857898181,,,,,,,,,,,,
56,2,,2655.0,3891,,,11080.0314308333,2085.5533209950086,-6.983017160445612,40.11318769110752,,,,,,,,,,,,
57,2,,2656.0,3891,,,11073.636032978595,2125.9649911665388,-5.125124526638231,40.375952392387326,,,,,,,,,,,,
58,2,,2657.0,3891,,,11069.140426162494,2166.5710632698983,-2.883390685126018,40.65064116592369,,,,,,,,,,,,
59,2,,2658.0,3891,,,11065.952247469539,2207.120810634872,-1.152707382685038,40.737273498019675,,,,,,,,,,,,
