,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,2459.0,3651,,,7295.934905575868,5737.868477860232,-0.803442180406117,2.151180865012203,,,,,,,,,,,
1,2,,2460.0,3651,,,7294.606887247858,5741.236274214088,-1.6290584601438791,4.361701872051709,,,,,,,,,,,
2,2,,2461.0,3651,,,7292.645691168379,5746.817979908564,-2.461369678932745,6.590148038486103,,,,,,,,,,,
3,2,,2462.0,3651,,,7289.843556324564,5754.4612206419915,-3.152771494642633,8.441355649705457,,,,,,,,,,,
4,2,,2463.0,3651,,,7286.4793777909745,5763.517668056341,-3.066811853896138,8.211205643837626,,,,,,,,,,,
5,2,,2464.0,3651,,,7284.179784174642,5770.12178488156,-2.541982491272375,6.806017350359511,,,,,,,,,,,
6,2,,2465.0,3651,,,7277.62798851,5772.282451081727,-9.305301931133185,-2.070541166134714,,,,,,,,,,,
7,2,,2466.0,3651,,,7267.760412683501,5768.483526043231,-10.994360041988482,-4.180893634881059,,,,,,,,,,,
8,2,,2467.0,3651,,,7255.717311625936,5763.9269616335305,-12.862025174722369,-4.891141459914693,,,,,,,,,,,
9,2,,2468.0,3651,,,7242.0837722289125,5758.746298768199,-13.40842309495249,-5.098929209249,,,,,,,,,,,
10,2,,2469.0,3651,,,7231.039679484684,5754.518149188627,-9.24332968714082,-3.515000440592022,,,,,,,,,,,
11,2,,2470.0,3651,,,7223.670088572912,5751.796497905758,-6.438938235223642,-2.448337653362255,,,,,,,,,,,
12,2,,2471.0,3651,,,7219.3370696195225,5746.370866146738,-1.9165438009131681,-9.156210410429418,,,,,,,,,,,
13,2,,2472.0,3651,,,7222.998208199238,5736.423262023217,4.076286383126366,-10.918065551230896,,,,,,,,,,,
14,2,,2473.0,3651,,,7227.361091307134,5724.315086885307,4.887978628637525,-13.09206608348964,,,,,,,,,,,
15,2,,2474.0,3651,,,7232.609966797444,5710.56796061729,5.16270064259042,-13.827770716447734,,,,,,,,,,,
16,2,,2475.0,3651,,,7237.942899141672,5696.710553951127,5.179601887421676,-13.872042300953751,,,,,,,,,,,
17,2,,2476.0,3651,,,7243.152992074468,5682.844357684875,5.175551434066897,-13.861004898360408,,,,,,,,,,,
18,2,,2477.0,3651,,,7246.555092608469,5668.5140281006725,1.892619339540084,-14.676484459142687,,,,,,,,,,,
19,2,,2478.0,3651,,,7248.418869755892,5653.831259764993,1.857178866223355,-14.651264394498865,,,,,,,,,,,
20,2,,2479.0,3651,,,7250.579059277303,5639.204407360761,1.826223349454741,-14.407223878614285,,,,,,,,,,,
21,2,,2480.0,3651,,,7252.107233656123,5627.241950809329,1.260730212526042,-9.942828448769191,,,,,,,,,,,
22,2,,2481.0,3651,,,7253.192744389627,5619.487453954588,0.8913868154480211,-7.027066666265817,,,,,,,,,,,
23,2,,2482.0,3651,,,7254.922712182094,5611.045168391228,2.090075777690554,-9.43535710723529,,,,,,,,,,,
24,2,,2483.0,3651,,,7263.688847692062,5603.879964945584,11.958676503643987,-0.552687834491228,,,,,,,,,,,
25,2,,2484.0,3651,,,7277.10973837841,5603.253065311068,14.574797106571292,-0.6751110341147101,,,,,,,,,,,
26,2,,2485.0,3651,,,7292.9164957995745,5602.511349806077,16.679767745076187,-0.7705446833833861,,,,,,,,,,,
27,2,,2486.0,3651,,,7310.498038442941,5601.702496599195,17.806873898749902,-0.822564842765738,,,,,,,,,,,
