,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,2123.0,3129,,,2969.172579379394,3536.2977223189364,0.6331330091439481,-1.864862992215017,,,,,,,,,,,
1,2,,2124.0,3129,,,2970.2942754118517,3533.3538530092,1.092184287444053,-3.757439152964212,,,,,,,,,,,
2,2,,2125.0,3129,,,2971.569927266275,3528.5357194943804,1.6460939190152,-5.68133264874803,,,,,,,,,,,
3,2,,2126.0,3129,,,2973.3854453082668,3521.7313062135345,2.060737069698752,-7.648362389418983,,,,,,,,,,,
4,2,,2127.0,3129,,,2975.926111035766,3513.1515841661817,2.520342203861288,-9.352938742039585,,,,,,,,,,,
5,2,,2128.0,3129,,,2977.2639212395916,3502.4881793763966,1.292221392715876,-11.462078958933152,,,,,,,,,,,
6,2,,2129.0,3129,,,2975.199311083506,3491.447029007316,-1.9002427114329512,-9.422036948138526,,,,,,,,,,,
7,2,,2130.0,3129,,,2973.555341132514,3484.0000720409134,-1.437259852952401,-7.127152113569313,,,,,,,,,,,
8,2,,2131.0,3129,,,2969.771261620039,3476.9022148936237,-5.916063543554574,-7.227513339672779,,,,,,,,,,,
9,2,,2132.0,3129,,,2959.9120591314304,3478.0105291019295,-10.858484181549553,2.64246869832914,,,,,,,,,,,
10,2,,2133.0,3129,,,2948.1432738498092,3481.4436428516083,-12.696266943920744,3.7256106673431093,,,,,,,,,,,
11,2,,2134.0,3129,,,2935.0759886800947,3485.320409536169,-13.348496516542108,3.917906421886748,,,,,,,,,,,
12,2,,2135.0,3129,,,2921.9608401384294,3489.2412751734696,-13.290021457217483,3.900532208785162,,,,,,,,,,,
13,2,,2136.0,3129,,,2910.0750045437558,3495.1254920420834,-9.15161766038041,10.401261293464287,,,,,,,,,,,
14,2,,2137.0,3129,,,2907.0114431720804,3508.719592284027,-2.861090235381978,13.630237057149017,,,,,,,,,,,
15,2,,2138.0,3129,,,2904.1393020613446,3522.349141632959,-2.856726584952491,13.609927148076984,,,,,,,,,,,
16,2,,2139.0,3129,,,2901.11681772116,3535.9873372561356,-2.862727528697111,13.639208656801031,,,,,,,,,,,
17,2,,2140.0,3129,,,2897.897551136783,3549.5974864491272,-3.226226248101696,13.552435103547033,,,,,,,,,,,
18,2,,2141.0,3129,,,2894.07289607006,3562.982597600052,-4.067879208482059,13.369797460373139,,,,,,,,,,,
19,2,,2142.0,3129,,,2890.2604574759366,3576.266038248011,-4.072867835823033,13.251427004815428,,,,,,,,,,,
20,2,,2143.0,3129,,,2886.1601847277716,3588.6562062579687,-3.980708860640669,10.676182570160204,,,,,,,,,,,
21,2,,2144.0,3129,,,2882.6014608899986,3596.841813532947,-2.864126256219456,6.290724409885281,,,,,,,,,,,
22,2,,2145.0,3129,,,2882.2987495461175,3604.156733065151,1.089250010307648,8.46601210753358,,,,,,,,,,,
23,2,,2146.0,3129,,,2887.9359100969277,3611.991674653377,7.416971452779139,7.708907697493229,,,,,,,,,,,
24,2,,2147.0,3129,,,2896.19363719992,3620.282657850123,9.12532014961215,8.653683747177107,,,,,,,,,,,
25,2,,2148.0,3129,,,2906.0851670175025,3629.477512477223,9.724872694962041,9.883278375416955,,,,,,,,,,,
26,2,,2149.0,3129,,,2915.5742579811304,3639.5552197837173,9.530186270232461,10.188422812955375,,,,,,,,,,,
27,2,,2150.0,3129,,,2925.3865623500697,3649.2056470584307,10.214834364375742,9.443632036722164,,,,,,,,,,,
28,2,,2151.0,3129,,,2933.5604510900926,3660.0592877909007,5.831169143101542,12.695283596191075,,,,,,,,,,,
29,2,,2152.0,3129,,,2938.021133432988,3673.186771014707,4.199010365455652,13.203014146912851,,,,,,,,,,,
30,2,,2153.0,3129,,,2942.4069331004634,3686.4693014615136,4.233363205646191,13.31157946099337,,,,,,,,,,,
31,2,,2154.0,3129,,,2946.523365352759,3699.7260320873106,4.222536379831017,13.277893142577513,,,,,,,,,,,
32,2,,2155.0,3129,,,2950.9340645723537,3712.96722431362,4.214668331586206,13.25314505099067,,,,,,,,,,,
