,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,2208.0,3225,,,8332.870247562287,4264.651143415815,1.3181948870175542,-1.6818140165972721,,,,,,,,,,,
1,3,2208.7984375310148,2208.7984375310148,3225,2973.0,12430176.0,8356.047578981035,4219.093871575418,-8.132129905906547,11.640220491211329,967308400.0,0.0,76.0,2.0,-0.5727919994388191,0.819700753555149,50.0,4.0,0.0,0.0,71.0
2,2,,2209.0,3225,,,8335.019974591833,4262.072168862984,2.624430832573168,-3.348040772467442,,,,,,,,,,,
3,3,2209.798439053324,2209.798439053324,3225,2973.0,12435037.0,8347.800898569296,4230.661697973681,-8.084998456599235,11.572014576585818,967308400.0,0.0,90.0,2.0,-0.572791999438915,0.8197007535550821,50.0,4.0,0.0,0.0,71.0
4,2,,2210.0,3225,,,8338.030002857426,4257.827236678116,4.021591822294837,-5.130965732076385,,,,,,,,,,,
5,3,2210.758595496383,2210.758595496383,3225,3111.0,12439775.0,8397.621962100748,4466.257696207479,11.681091912953645,-5.665234280379378,1.0,0.0,478.0,0.0,0.9176528421643371,-0.397383015826939,70.0,4.0,0.0,0.0,81.0
6,3,2210.79844755522,2210.79844755522,3225,2973.0,12440124.0,8339.19101094095,4241.858301636849,-8.785466347361947,11.205523133152768,967308400.0,0.0,104.0,2.0,-0.6170286808799871,0.786940662929234,50.0,4.0,0.0,0.0,71.0
7,2,,2211.0,3225,,,8342.79651983436,4251.883748009942,5.2755738601139,-6.7308738492937135,,,,,,,,,,,
8,3,2211.7585910410503,2211.7585910410503,3225,3111.0,12444743.0,8409.35701573385,4460.7952874131615,11.999053380402072,-5.195537744090575,1.0,0.0,491.0,0.0,0.9579016864555441,-0.28709642820074105,70.0,4.0,0.0,0.0,81.0
9,3,2211.7984477235777,2211.7984477235777,3225,2973.0,12445007.0,8330.370230521574,4252.951723366521,-8.720381960064227,11.123339767329929,967308400.0,0.0,118.0,2.0,-0.6170286808799871,0.786940662929234,50.0,4.0,0.0,0.0,71.0
10,2,,2212.0,3225,,,8348.652696612287,4244.442855189424,6.3959579153535895,-8.160329368049299,,,,,,,,,,,
11,3,2212.75859125266,2212.75859125266,3225,3111.0,12449465.0,8421.925547686677,4457.063195257065,12.442146653630402,-3.728487593576884,1.0,0.0,504.0,0.0,0.9579016864555031,-0.28709642820088005,70.0,4.0,0.0,0.0,81.0
12,3,2212.798448029619,2212.798448029619,3225,2973.0,12449728.0,8322.404843614397,4263.115203030929,-6.881067158539333,8.77731430051228,967308400.0,0.0,131.0,2.0,-0.6170286808799871,0.786940662929234,50.0,4.0,0.0,0.0,71.0
13,2,,2213.0,3225,,,8355.471156201598,4235.238565444277,7.321080006226007,-10.171319459469311,,,,,,,,,,,
14,3,2213.798448457533,2213.798448457533,3225,2973.0,12454514.0,8317.00550728516,4269.880743992661,-4.104438094578734,5.236081317331245,967308400.0,0.0,140.0,2.0,-0.617028680879888,0.7869406629293111,50.0,4.0,0.0,0.0,71.0
15,2,,2214.0,3225,,,8363.167434390269,4224.592120213917,7.511370353305248,-10.746461802921818,,,,,,,,,,,
16,3,2214.758584656309,2214.758584656309,3225,3111.0,12459063.0,8446.75314682877,4450.261334162786,12.71961973127247,-2.9494937314923693,1.0,0.0,530.0,0.0,0.986485079088901,-0.16385111758839002,70.0,4.0,0.0,0.0,81.0
17,3,2214.79844898202,2214.79844898202,3225,2973.0,12459325.0,8314.594718230537,4273.157480234879,-1.344068739664136,1.715585500201834,967308400.0,0.0,144.0,2.0,-0.6170286808799871,0.786940662929234,50.0,4.0,0.0,0.0,71.0
18,2,,2215.0,3225,,,8370.810736795049,4213.916629437418,7.473944538614665,-10.69439188142257,,,,,,,,,,,
19,3,2215.7984496239,2215.7984496239,3225,2973.0,12463917.0,8312.440392784778,4275.946340851804,-2.582393857896104,3.4113407305403483,967308400.0,0.0,1.0,2.0,-0.6037024247853351,0.7972097480013061,50.0,4.0,0.0,0.0,71.0
20,2,,2216.0,3225,,,8378.225839989704,4203.257350208456,7.53615221238911,-10.782657666286852,,,,,,,,,,,
21,3,2216.7585934310323,2216.7585934310323,3225,3111.0,12468197.0,8472.45564786341,4445.948504387368,12.886319944708339,-1.513571938548964,1.0,0.0,556.0,0.0,0.9968241053576601,-0.079634810088934,70.0,4.0,0.0,0.0,81.0
22,3,2216.798450400954,2216.798450400954,3225,2973.0,12468453.0,8308.959863964596,4280.701601168486,-3.8938271111432643,5.25146530931654,967308400.0,0.0,7.0,2.0,-0.595696983100068,0.80320925313736,50.0,4.0,0.0,0.0,71.0
23,2,,2217.0,3225,,,8386.51023893745,4193.231583395846,9.072608137694688,-9.40973454395622,,,,,,,,,,,
24,3,2217.7984383243547,2217.7984383243547,3225,2973.0,12473573.0,8302.565923074777,4285.501694304167,-7.533571307045617,4.288724651369391,967308400.0,0.0,15.0,2.0,-0.8690859652615631,0.49466108092852407,50.0,4.0,0.0,0.0,71.0
25,2,,2218.0,3225,,,8396.149391093533,4184.8694032384365,10.019169073903912,-8.408798501420845,,,,,,,,,,,
26,3,2218.798439398196,2218.798439398196,3225,2973.0,12478317.0,8293.068116798491,4288.7327487953435,-10.015904433672597,3.120867825216833,967308400.0,0.0,6.0,2.0,-0.954745042980998,0.29742545772548,50.0,4.0,0.0,0.0,71.0
27,2,,2219.0,3225,,,8406.580409035923,4177.012402714093,10.558589454492058,-7.692698563246043,,,,,,,,,,,
28,2,,2220.0,3225,,,8417.511141560193,4169.269005827097,10.543199080657873,-7.856549544945287,,,,,,,,,,,
29,2,,2221.0,3225,,,8428.068092067182,4161.328275256695,10.345628282836632,-7.934647236770927,,,,,,,,,,,
30,2,,2222.0,3225,,,8438.458975389269,4153.563288070176,10.628181003858012,-7.679037940167666,,,,,,,,,,,
31,2,,2223.0,3225,,,8449.00933140793,4145.876434374445,10.54687722613907,-7.6763058406913895,,,,,,,,,,,
32,2,,2224.0,3225,,,8459.729354532481,4138.036974523262,10.46182624421121,-7.879294824887374,,,,,,,,,,,
33,2,,2225.0,3225,,,8469.881260194721,4129.975822973074,10.237967837896925,-8.095957735911709,,,,,,,,,,,
34,2,,2226.0,3225,,,8480.053392256152,4121.95647692754,10.444790875406012,-7.908940451363527,,,,,,,,,,,
35,2,,2227.0,3225,,,8490.76334092846,4114.121543682319,10.475226354646017,-7.7781990745914555,,,,,,,,,,,
36,2,,2228.0,3225,,,8501.10236122441,4106.3422673142595,10.515242119551557,-7.762337333875452,,,,,,,,,,,
37,2,,2229.0,3225,,,8511.553233046117,4098.769081922877,10.72655021992308,-7.58701551369246,,,,,,,,,,,
38,2,,2230.0,3225,,,8521.935104564896,4091.0425172961227,10.74577721229722,-7.445805836677594,,,,,,,,,,,
39,2,,2231.0,3225,,,8532.982664899011,4083.8873172825292,10.994866944904889,-7.15961993272207,,,,,,,,,,,
40,2,,2232.0,3225,,,8543.875236258376,4076.74109889666,10.977541937291532,-7.148336742512749,,,,,,,,,,,
41,2,,2233.0,3225,,,8554.571071233824,4069.179751636498,10.64804316260005,-7.545404730660524,,,,,,,,,,,
42,2,,2234.0,3225,,,8565.355867488392,4061.604378678554,10.705514580989314,-7.586135449804236,,,,,,,,,,,
43,2,,2235.0,3225,,,8576.103450651435,4054.0567254888474,10.68204790118278,-7.528920263194243,,,,,,,,,,,
44,2,,2236.0,3225,,,8587.000645950466,4046.5754440761725,10.811659056193076,-7.497990910184697,,,,,,,,,,,
45,2,,2237.0,3225,,,8597.822720494034,4039.115703875975,10.806496843200739,-7.494410516312472,,,,,,,,,,,
46,2,,2238.0,3225,,,8608.532180288412,4031.6814083829977,10.783998874127247,-7.415625014998157,,,,,,,,,,,
47,2,,2239.0,3225,,,8619.245607901925,4024.2580809150822,10.755271351566783,-7.39602559569114,,,,,,,,,,,
48,2,,2240.0,3225,,,8629.7991982367,4016.8186211388697,10.825396297706453,-7.444726391218322,,,,,,,,,,,
49,2,,2241.0,3225,,,8641.180492212912,4010.2805731566054,11.8268741279682,-5.53408233849048,,,,,,,,,,,
50,2,,2242.0,3225,,,8653.29843790621,4005.387813181258,12.128409069261764,-4.879274876745491,,,,,,,,,,,
51,2,,2243.0,3225,,,8665.45836891794,4000.4995723686393,12.10402328758328,-4.869463434154832,,,,,,,,,,,
52,2,,2244.0,3225,,,8677.649708824149,3995.7751100463443,12.325243384496668,-4.558752634594499,,,,,,,,,,,
53,2,,2245.0,3225,,,8690.45931800013,3992.35131550158,12.668063864653654,-3.446572255666752,,,,,,,,,,,
54,2,,2246.0,3225,,,8703.246140014828,3988.9198461892993,12.69649427451785,-3.454310627016898,,,,,,,,,,,
55,2,,2247.0,3225,,,8715.999437295739,3985.484801474669,12.589220075716051,-3.426048757754481,,,,,,,,,,,
56,2,,2248.0,3225,,,8728.649394127116,3982.114236393423,12.634928146829234,-3.3560476114439632,,,,,,,,,,,
57,2,,2249.0,3225,,,8741.409213793908,3978.753865363506,12.678674240830805,-3.367955429193401,,,,,,,,,,,
58,2,,2250.0,3225,,,8754.098253123466,3975.39061208895,12.62645760444384,-3.354084027261831,,,,,,,,,,,
59,2,,2251.0,3225,,,8766.935826448334,3972.0377435652094,12.702792209294342,-3.374362391754127,,,,,,,,,,,
60,2,,2252.0,3225,,,8779.576831126844,3968.669204037406,12.650147765934433,-3.360377342468275,,,,,,,,,,,
61,2,,2253.0,3225,,,8792.220986703294,3965.3013840910626,12.68568641458768,-3.369582640318748,,,,,,,,,,,
62,2,,2254.0,3225,,,8804.610897445782,3960.668606316885,12.020261853405017,-5.025539807630507,,,,,,,,,,,
63,2,,2255.0,3225,,,8816.797190087793,3955.6164319248164,12.072258334430838,-5.047280821681539,,,,,,,,,,,
64,2,,2256.0,3225,,,8828.203202708826,3949.285695223875,11.433713768412368,-6.475614012342262,,,,,,,,,,,
65,2,,2257.0,3225,,,8838.709638156184,3941.5375614056056,10.481462679650358,-7.862025995576697,,,,,,,,,,,
66,2,,2258.0,3225,,,8849.274509536186,3933.7002683417713,10.432344260566829,-7.82424017031652,,,,,,,,,,,
67,2,,2259.0,3225,,,8859.776664113577,3925.823968242652,10.458399761361013,-7.843785420773151,,,,,,,,,,,
68,2,,2260.0,3225,,,8870.09252334804,3917.928775465128,10.52591162158886,-7.894438736451587,,,,,,,,,,,
69,2,,2261.0,3225,,,8880.547238198778,3910.064855863368,10.42036068613531,-7.815494921378588,,,,,,,,,,,
70,2,,2262.0,3225,,,8891.241352940287,3902.4756678190447,10.77367118386125,-7.512313793162484,,,,,,,,,,,
71,2,,2263.0,3225,,,8902.454638559215,3895.4568117947615,11.090987534146109,-6.960988571130397,,,,,,,,,,,
72,2,,2264.0,3225,,,8913.767147298391,3888.723431995647,11.39421713657248,-6.510676795281328,,,,,,,,,,,
73,2,,2265.0,3225,,,8925.20079665025,3882.7153591247393,11.590092012737562,-5.9637997673869645,,,,,,,,,,,
74,2,,2266.0,3225,,,8936.946518272858,3876.9565957718314,11.886086320867046,-5.579944835331536,,,,,,,,,,,
75,2,,2267.0,3225,,,8948.636991189469,3871.377141278015,11.82125350107859,-5.549581538848687,,,,,,,,,,,
76,2,,2268.0,3225,,,8960.663106163647,3865.829036785026,11.809469099710368,-5.544049036464009,,,,,,,,,,,
77,2,,2269.0,3225,,,8972.385283984966,3860.234859196777,11.883376696693242,-5.578315609926469,,,,,,,,,,,
78,2,,2270.0,3225,,,8984.19081940297,3854.6519700506583,11.849820858627634,-5.561304310833658,,,,,,,,,,,
79,2,,2271.0,3225,,,8995.924565881847,3849.0803608189367,11.847613683479105,-5.5610461907662625,,,,,,,,,,,
80,2,,2272.0,3225,,,9007.803202332618,3843.514376599308,11.910017801575504,-5.590343472955832,,,,,,,,,,,
81,2,,2273.0,3225,,,9019.607846950286,3837.945574327903,11.844569181783644,-5.5597690297050875,,,,,,,,,,,
82,2,,2274.0,3225,,,9031.433258770005,3832.380521808353,11.800622632988368,-5.539137147060333,,,,,,,,,,,
83,2,,2275.0,3225,,,9043.027228071189,3826.7914380196003,11.897474879743438,-5.583206598282263,,,,,,,,,,,
84,2,,2276.0,3225,,,9055.151977564234,3821.230907653495,11.873980430995973,-5.572176500977736,,,,,,,,,,,
85,2,,2277.0,3225,,,9067.193357221531,3815.6709519135416,11.812026783783065,-5.544058363626943,,,,,,,,,,,
86,2,,2278.0,3225,,,9078.832413620406,3810.1033501532434,11.827230202693066,-5.551196015237187,,,,,,,,,,,
87,2,,2279.0,3225,,,9090.616353603527,3804.529852922496,11.855560956600302,-5.5644966453438744,,,,,,,,,,,
88,2,,2280.0,3225,,,9102.538318240902,3798.970503951684,11.898136440076323,-5.584554859463908,,,,,,,,,,,
89,2,,2281.0,3225,,,9114.661720364162,3793.4294450083516,11.866683985731685,-5.570221698845506,,,,,,,,,,,
90,2,,2282.0,3225,,,9126.189345124765,3787.502052554502,11.48377312086501,-6.364779538504332,,,,,,,,,,,
91,2,,2283.0,3225,,,9137.401962669306,3780.9425661706005,11.338052410819063,-6.534099090225541,,,,,,,,,,,
92,2,,2284.0,3225,,,9148.598795791258,3774.38865030486,11.363649475768426,-6.5488562931374315,,,,,,,,,,,
93,2,,2285.0,3225,,,9160.070643564679,3767.8614991868562,11.371879823385344,-6.553690430913254,,,,,,,,,,,
94,2,,2286.0,3225,,,9171.3423649172,3761.3209875578946,11.310865828537256,-6.518514683058974,,,,,,,,,,,
95,2,,2287.0,3225,,,9182.629064348064,3754.782203433968,11.307099721698155,-6.516343449636699,,,,,,,,,,,
96,2,,2288.0,3225,,,9193.877682157108,3748.233029976591,11.348564757483775,-6.540248844579176,,,,,,,,,,,
97,2,,2289.0,3225,,,9205.527652415996,3741.8790392217925,11.495407426535476,-6.390780825585048,,,,,,,,,,,
98,2,,2290.0,3225,,,9217.121523575379,3735.463095830862,11.36601068631068,-6.428935567798947,,,,,,,,,,,
99,2,,2291.0,3225,,,9228.659775996679,3728.867880216605,11.231073181369608,-6.679310171177975,,,,,,,,,,,
100,2,,2292.0,3225,,,9240.129330161357,3722.2027581436596,11.269744468094755,-6.702314495014518,,,,,,,,,,,
101,2,,2293.0,3225,,,9251.382859358822,3715.5138553236375,11.239214684061237,-6.685158475636091,,,,,,,,,,,
102,2,,2294.0,3225,,,9262.64486540325,3708.814183727251,11.306786357684167,-6.723703668563355,,,,,,,,,,,
103,2,,2295.0,3225,,,9273.507800057092,3701.6012343696084,10.786138804838854,-7.357182513845885,,,,,,,,,,,
104,2,,2296.0,3225,,,9284.215599542045,3694.183394001075,10.865089074626734,-7.411044074681872,,,,,,,,,,,
105,2,,2297.0,3225,,,9294.921675847105,3686.6951976148216,10.699541774644146,-7.593955258255546,,,,,,,,,,,
106,2,,2298.0,3225,,,9305.515022378322,3679.0579138101716,10.641386232752717,-7.6498980951861455,,,,,,,,,,,
107,2,,2299.0,3225,,,9315.81046978212,3671.359123469192,10.62509051420434,-7.638182520887594,,,,,,,,,,,
108,2,,2300.0,3225,,,9324.10172507441,3661.504695911569,10.66979278390883,-7.66861378109187,,,,,,,,,,,
109,2,,2301.0,3225,,,9334.566498766335,3653.8629435646703,10.67163886980725,-7.669986751234042,,,,,,,,,,,
110,2,,2302.0,3225,,,9345.376031323922,3646.248166711413,10.595759152833065,-7.615435755478972,,,,,,,,,,,
111,2,,2303.0,3225,,,9356.217399812673,3638.6330156126764,10.630663422464615,-7.64052892583287,,,,,,,,,,,
112,2,,2304.0,3225,,,9366.992192961428,3631.0109738969236,10.658818020039572,-7.660769662015181,,,,,,,,,,,
113,2,,2305.0,3225,,,9377.429454983016,3623.360594472674,10.63525483166143,-7.64382975448193,,,,,,,,,,,
114,2,,2306.0,3225,,,9388.298020972255,3615.7165985202682,10.635278654250506,-7.643846880873418,,,,,,,,,,,
115,2,,2307.0,3225,,,9399.00224943634,3608.089831865768,10.6782511613743,-7.6747404206412195,,,,,,,,,,,
116,2,,2308.0,3225,,,9409.695272062574,3600.4313275247614,10.648448887125149,-7.653315146524686,,,,,,,,,,,
117,2,,2309.0,3225,,,9420.296049128785,3592.7934315046264,10.61269888990855,-7.628570837129324,,,,,,,,,,,
118,2,,2310.0,3225,,,9431.047918277529,3585.1494651965263,10.665561852091452,-7.666574764139288,,,,,,,,,,,
119,2,,2311.0,3225,,,9442.165953962969,3578.0590377303097,11.155608200994498,-6.8167028314949984,,,,,,,,,,,
120,2,,2312.0,3225,,,9453.221891603744,3571.229203095218,11.210625753622793,-6.850326487493501,,,,,,,,,,,
121,2,,2313.0,3225,,,9464.428658210778,3564.4263967981497,11.217973043799793,-6.854816740976642,,,,,,,,,,,
122,2,,2314.0,3225,,,9475.561474016238,3557.5889541863658,11.2224232324215,-6.857536447766677,,,,,,,,,,,
123,2,,2315.0,3225,,,9486.677955795734,3550.766057158269,11.148161092256128,-6.812474894601535,,,,,,,,,,,
124,2,,2316.0,3225,,,9497.938965060415,3543.975537889079,11.146536911359231,-6.81148228592927,,,,,,,,,,,
125,2,,2317.0,3225,,,9509.221979560882,3537.1698420491575,11.18073313721739,-6.832611060118952,,,,,,,,,,,
126,2,,2318.0,3225,,,9520.484603794579,3530.3419715369096,11.19369616647054,-6.839414071806486,,,,,,,,,,,
127,2,,2319.0,3225,,,9531.874526648686,3523.54143952476,11.205745382324027,-6.84769349133029,,,,,,,,,,,
128,2,,2320.0,3225,,,9543.7400136772,3517.4762951976395,11.783831596077638,-5.644368756548156,,,,,,,,,,,
129,2,,2321.0,3225,,,9552.77044203147,3509.5560631049875,11.88555850330711,-5.568051273381059,,,,,,,,,,,
130,2,,2322.0,3225,,,9564.622838991938,3504.2946682768047,12.042711593965732,-5.261341729213464,,,,,,,,,,,
131,2,,2323.0,3225,,,9576.333956219582,3499.034475807414,11.95313193651239,-5.222196602214929,,,,,,,,,,,
132,2,,2324.0,3225,,,9588.419839332779,3494.1535619057922,12.158355044881551,-4.77489020985292,,,,,,,,,,,
133,2,,2325.0,3225,,,9600.769954850994,3489.855572871777,12.294846249211139,-4.310442457153983,,,,,,,,,,,
134,2,,2326.0,3225,,,9613.018047189731,3485.4570341694903,12.308941333909367,-4.389617117975645,,,,,,,,,,,
135,2,,2327.0,3225,,,9625.371172275816,3481.4347735580413,12.577968652133336,-3.575037309177893,,,,,,,,,,,
136,2,,2328.0,3225,,,9638.35227534803,3478.614653990562,12.723510642707572,-2.847685722736281,,,,,,,,,,,
137,2,,2329.0,3225,,,9650.969138733586,3475.7112603428527,12.79684394841537,-2.8631988932508943,,,,,,,,,,,
138,2,,2330.0,3225,,,9663.700040112955,3472.865509050809,12.837326332340254,-2.8722610314842303,,,,,,,,,,,
139,2,,2331.0,3225,,,9676.202586492307,3469.95472340215,12.743640598149213,-2.852483906301515,,,,,,,,,,,
140,2,,2332.0,3225,,,9689.033304335002,3467.8546553251463,12.923865657112637,-1.9485560183367352,,,,,,,,,,,
141,2,,2333.0,3225,,,9702.0636605517,3465.9012145600054,12.97958780965872,-1.977651174348206,,,,,,,,,,,
142,2,,2334.0,3225,,,9715.090983970265,3463.7510227501543,12.936835436781532,-2.407323298289966,,,,,,,,,,,
143,2,,2335.0,3225,,,9728.026735674342,3460.89914377541,12.771540644193378,-3.034227326205506,,,,,,,,,,,
144,2,,2336.0,3225,,,9740.48962967759,3456.9060893227875,12.360729445543194,-4.320434740105204,,,,,,,,,,,
145,2,,2337.0,3225,,,9752.551247066438,3451.8885384562723,11.907724070057107,-5.352396162735651,,,,,,,,,,,
146,2,,2338.0,3225,,,9763.38059322221,3444.845165146295,10.845227853323026,-7.327476228406327,,,,,,,,,,,
147,2,,2339.0,3225,,,9773.842342018464,3436.8824910509406,10.128844656104157,-8.243882699200189,,,,,,,,,,,
148,2,,2340.0,3225,,,9783.092143557316,3427.7697120432304,9.225871669239126,-9.362906342577471,,,,,,,,,,,
149,2,,2341.0,3225,,,9790.622920247022,3418.195344632703,6.259732899029179,-8.197872903192824,,,,,,,,,,,
150,2,,2342.0,3225,,,9795.091061008445,3411.8164171291214,3.371622730376167,-4.737111236076533,,,,,,,,,,,
151,2,,2343.0,3225,,,9797.265799947534,3409.108869543434,0.797401118665777,-1.127591331351628,,,,,,,,,,,
152,2,,2344.0,3225,,,9797.124345758542,3408.959921448847,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
153,2,,2345.0,3225,,,9797.403296908846,3408.9867805322983,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
154,2,,2346.0,3225,,,9797.424733297697,3408.998453397472,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
155,2,,2347.0,3225,,,9797.19247727005,3408.963944416151,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
156,2,,2348.0,3225,,,9796.972764698685,3408.919104258359,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
157,2,,2349.0,3225,,,9797.191408549905,3408.952698746173,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
158,2,,2350.0,3225,,,9797.086745186047,3408.918858474572,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
159,2,,2351.0,3225,,,9797.102646770274,3408.9049406291165,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
160,2,,2352.0,3225,,,9797.116249525356,3408.9069968715116,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
161,2,,2353.0,3225,,,9797.012121406417,3408.894530648925,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
162,2,,2354.0,3225,,,9797.184692265188,3408.895749980278,0.0011001477367450002,0.0011001477367450002,,,,,,,,,,,
