,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
0,2,2313,3411,3423.444861141301,3919.4675992653733,1.344817094517946,-1.496213110872811
1,2,2314,3411,3425.617466068262,3917.127971380099,2.75610050469563,-3.066361136680061
2,2,2315,3411,3429.0708636349846,3913.236464009868,4.060829428511086,-4.5179969206311785
3,2,2316,3411,3433.7545216422527,3908.0050847489942,5.2274770564513,-5.815915541944866
4,2,2317,3411,3439.8007768056027,3901.3612367630303,6.5786501553457715,-7.324458123186797
5,2,2318,3411,3447.2359500085463,3893.140791300845,8.013968770807534,-8.915653898806172
6,2,2319,3411,3456.154711530394,3883.4114587620143,9.324598087252646,-10.373547132409593
7,2,2320,3411,3461.166457054233,3871.5953144986906,-1.699252350482523,-13.843579146116024
8,2,2321,3411,3452.1607768153476,3861.2626673604864,-10.0957691725598,-9.627067233006834
9,2,2322,3411,3442.0617224509037,3851.6028541994733,-10.12856020173854,-9.658335956623594
10,2,2323,3411,3432.115154011048,3841.941970438559,-10.125709269130107,-9.655617376999576
11,2,2324,3411,3423.0199191409447,3831.447873401029,-7.735604154076916,-11.667127033790939
12,2,2325,3411,3415.06046395047,3819.808219988348,-7.725235708428464,-11.651481650178452
13,2,2326,3411,3407.7745375318177,3807.9088258467214,-7.165595601176199,-11.962076022922844
14,2,2327,3411,3401.2412366668505,3795.577961152661,-6.603580971876708,-12.323739302878138
15,2,2328,3411,3394.654891083016,3783.238085429425,-6.625917353576908,-12.365423342474223
16,2,2329,3411,3388.038266791046,3770.903630039016,-6.604844762158676,-12.326068593123763
17,2,2330,3411,3381.152558761063,3758.5773872563345,-6.619707999784016,-12.353806290033608
18,2,2331,3411,3374.717127752693,3746.2669782918683,-6.732591698315808,-12.308617988941538
19,2,2332,3411,3368.014777980125,3733.9752609506513,-6.703447432516108,-12.284316861345195
20,2,2333,3411,3361.316271172011,3721.6953913573657,-6.726687977905495,-12.326890602026143
21,2,2334,3411,3354.5859498083655,3709.4166383657903,-6.69414729443269,-12.26725924924742
22,2,2335,3411,3347.77771883129,3697.143090231958,-6.710012033796013,-12.296331652426396
23,2,2336,3411,3341.3064751303796,3684.849036891933,-6.676919807404322,-12.235689587921355
24,2,2337,3411,3335.3908031338365,3674.5274727146816,-4.671722500223178,-8.561131611431176
25,2,2338,3411,3331.6662337042567,3667.9591724910915,-3.196351602812353,-5.857489491054816
26,2,2339,3411,3326.7004614886,3662.137869662306,-6.337305893249985,-5.843612849616046
27,2,2340,3411,3317.889143343497,3665.331553694285,-9.294483776190193,5.182979157901532
28,2,2341,3411,3307.7093545281045,3671.225101986914,-10.98501946922856,6.369512865063342
29,2,2342,3411,3295.9630721084677,3678.310357477407,-11.901447989545165,7.321885888870367
30,2,2343,3411,3284.472630713508,3685.655094628284,-11.90353930187739,7.367501373299654
31,2,2344,3411,3272.6463143539536,3693.0057621198825,-11.86868509592597,7.345680145328699
32,2,2345,3411,3269.683082483225,3703.5940514738118,4.360288808411928,13.266275073781996
33,2,2346,3411,3268.81488905942,3715.5456193964387,-9.919104594235376,9.864456236150716
34,2,2347,3411,3256.47241540432,3722.073521878789,-12.366561847170766,6.514695918377952
35,2,2348,3411,3244.1336104798525,3728.583276142464,-12.350768972406756,6.50659312114308
36,2,2349,3411,3231.638315261978,3735.1055031001547,-12.400123455562285,6.532921140539218
37,2,2350,3411,3219.003039567842,3741.5164257618044,-12.492796760106074,6.172991238042429
38,2,2351,3411,3209.8101992649385,3733.0634422473886,-6.889863369280333,-8.830786584278387
39,2,2352,3411,3204.544484105355,3726.1853987144464,-4.12178105335064,-5.2829379512671775
40,2,2353,3411,3202.1075176305194,3722.844195396269,-1.3588555297912,-1.741709689410691
