,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,2160.0,3165,,,9736.24981061839,7645.676935124128,1.072215818495102,-2.477973615389977,,,,,,,,,,,,
1,2,,2161.0,3165,,,9737.44886134759,7641.562344000358,1.451657045887492,-5.171028178091477,,,,,,,,,,,,
2,2,,2162.0,3165,,,9740.82267923314,7636.2918820547175,4.826836311606515,-5.779859093674921,,,,,,,,,,,,
3,2,,2163.0,3165,,,9748.76678240129,7632.465322402448,8.927534166022447,-4.295188576685802,,,,,,,,,,,,
4,2,,2164.0,3165,,,9759.593845110858,7628.990394878412,11.640282675156321,-3.484078138597735,,,,,,,,,,,,
5,2,,2165.0,3165,,,9771.38922276789,7625.479598787736,10.789595309873683,-3.22939799977382,,,,,,,,,,,,
6,2,,2166.0,3165,,,9779.582807029768,7622.343405108733,6.149549574650314,-2.9052604937854802,,,,,,,,,,,,
7,2,,2167.0,3165,,,9785.379960197857,7617.269827145228,6.2547273780427854,-5.981592986065599,,,,,,,,,,,,
8,2,,2168.0,3165,,,9783.400176832514,7608.43419280686,-6.056183669477552,-9.21060493151675,,,,,,,,,,,,
9,2,,2169.0,3165,,,9775.998351661736,7598.900283028905,-7.670876459453417,-10.005334922774598,,,,,,,,,,,,
10,2,,2170.0,3165,,,9770.349396733567,7588.218513326338,-1.9522490446963272,-12.386373073119039,,,,,,,,,,,,
11,2,,2171.0,3165,,,9780.491068447973,7581.874825914893,11.696447074048645,-4.622090234154249,,,,,,,,,,,,
12,2,,2172.0,3165,,,9791.81067891428,7576.155591960532,10.390705191550374,-6.903921432417507,,,,,,,,,,,,
13,2,,2173.0,3165,,,9801.860499754526,7568.551085137657,9.081517280679579,-8.630953933253151,,,,,,,,,,,,
14,2,,2174.0,3165,,,9809.936434084142,7559.0515852905355,7.911909282541633,-9.793071513055637,,,,,,,,,,,,
15,2,,2175.0,3165,,,9817.649874112009,7549.153096500672,7.652687000560997,-9.954881592642051,,,,,,,,,,,,
16,2,,2176.0,3165,,,9825.238478623905,7539.198503657031,7.581349704739736,-9.907650468377566,,,,,,,,,,,,
17,2,,2177.0,3165,,,9832.641183065594,7529.263286773312,7.658139756524366,-10.007231858762472,,,,,,,,,,,,
18,2,,2178.0,3165,,,9840.114840472183,7519.322970373347,7.588643441254471,-9.916406314368277,,,,,,,,,,,,
19,2,,2179.0,3165,,,9847.864255072285,7509.348127335164,7.643202854594321,-9.987710647537764,,,,,,,,,,,,
20,2,,2180.0,3165,,,9855.39213478624,7499.398062108844,7.607221699797294,-9.940686456982617,,,,,,,,,,,,
21,2,,2181.0,3165,,,9863.211774595067,7489.412522268356,7.607762684743053,-9.941393476519885,,,,,,,,,,,,
22,2,,2182.0,3165,,,9870.752717422813,7479.463063317875,7.639105808725744,-9.982895028640453,,,,,,,,,,,,
23,2,,2183.0,3165,,,9878.50825637192,7469.497741909832,7.597662776180897,-9.928732646399892,,,,,,,,,,,,
24,2,,2184.0,3165,,,9886.206054882032,7459.537575828022,7.631010387855547,-9.971142402414598,,,,,,,,,,,,
25,2,,2185.0,3165,,,9893.859297550785,7449.565128468618,7.6537692923554275,-10.001457387832515,,,,,,,,,,,,
26,2,,2186.0,3165,,,9901.281822450612,7439.599744087087,7.666890622319622,-10.018605806888377,,,,,,,,,,,,
27,2,,2187.0,3165,,,9907.618181718177,7431.43018121205,5.026432421720475,-6.567760210678268,,,,,,,,,,,,
28,3,2187.195654831331,2187.195654831331,3165,2775.0,12316380.0,9943.260450681788,7533.740431073969,11.46697376092227,-9.489391595356016,709414144.0,0.0,,89.0,0.0,0.7704090786763871,-0.6375498815724141,70.0,4.0,0.0,0.0,96.0
29,2,,2188.0,3165,,,9910.674798263079,7424.864761049731,2.368621342089856,-7.923727468751557,,,,,,,,,,,,
30,3,2188.195655550733,2188.195655550733,3165,2775.0,12321182.0,9954.845324564427,7524.3797179414005,10.733344263144954,-10.311408892711746,709414144.0,0.0,,104.0,0.0,0.7211336014024301,-0.692796022598542,70.0,4.0,0.0,0.0,96.0
31,2,,2189.0,3165,,,9904.322420299797,7418.098424412538,-8.440375712197557,-6.448452046903339,,,,,,,,,,,,
32,3,2189.195656290085,2189.195656290085,3165,2775.0,12325935.0,9964.636116416896,7513.082555710741,9.693042207616768,-11.294324053217215,709414144.0,0.0,,119.0,0.0,0.651256042608608,-0.758858067734523,70.0,4.0,0.0,0.0,96.0
33,2,,2190.0,3165,,,9894.866692840415,7410.946025586775,-10.004196292737761,-7.583441165926764,,,,,,,,,,,,
34,3,2190.195657080759,2190.195657080759,3165,2775.0,12334867.0,9974.489612489739,7501.781244163365,9.723754724101775,-11.330205956138077,709414144.0,0.0,,133.0,0.0,0.651256042608608,-0.758858067734523,70.0,4.0,0.0,0.0,96.0
35,2,,2191.0,3165,,,9884.539536625674,7403.40144348251,-9.960900602684179,-7.550806978388691,,,,,,,,,,,,
36,3,2191.195657946021,2191.195657946021,3165,2775.0,12339536.0,9984.17993196468,7490.456267015057,9.728031284318215,-11.335222343660524,709414144.0,0.0,,148.0,0.0,0.651256042608608,-0.758858067734523,70.0,4.0,0.0,0.0,96.0
37,2,,2192.0,3165,,,9874.728876185265,7395.818672053292,-10.019033972230766,-7.594978357327236,,,,,,,,,,,,
38,3,2192.195658897694,2192.195658897694,3165,2775.0,12344215.0,9993.954212780196,7479.1461423105475,9.735752067332296,-11.344197553202147,709414144.0,0.0,,163.0,0.0,0.6512560426085631,-0.7588580677345621,70.0,4.0,0.0,0.0,96.0
39,2,,2193.0,3165,,,9866.145268482524,7386.680536333445,-8.497756431852164,-9.148878687813275,,,,,,,,,,,,
40,2,,2194.0,3165,,,9857.438703084828,7377.479199797876,-8.584178756826327,-9.242022865356864,,,,,,,,,,,,
41,2,,2195.0,3165,,,9848.98455868895,7368.278971940763,-8.567186369247601,-9.223762183968073,,,,,,,,,,,,
42,2,,2196.0,3165,,,9840.673530505133,7358.887849957178,-8.254054882690763,-9.46899183922977,,,,,,,,,,,,
43,2,,2197.0,3165,,,9832.770329999445,7349.223850290776,-7.942855195266638,-9.672336155822748,,,,,,,,,,,,
44,2,,2198.0,3165,,,9824.734938366422,7339.533956910359,-7.9828145954773095,-9.720825427840662,,,,,,,,,,,,
45,2,,2199.0,3165,,,9816.860612548653,7329.819668626962,-7.994831645065442,-9.735304853470858,,,,,,,,,,,,
46,2,,2200.0,3165,,,9808.855400457813,7320.111596055666,-7.948327979344696,-9.678787973063713,,,,,,,,,,,,
47,2,,2201.0,3165,,,9801.288688907145,7310.1861061590525,-7.199320450461908,-10.312594171923452,,,,,,,,,,,,
48,2,,2202.0,3165,,,9794.903265073268,7300.669169241014,-5.404432689268513,-8.03814979141108,,,,,,,,,,,,
49,2,,2203.0,3165,,,9790.64219490329,7294.491743205219,-3.747472004947017,-5.573799048984857,,,,,,,,,,,,
50,2,,2204.0,3165,,,9790.465486680734,7287.632567607902,3.747898321232097,-8.52634668471668,,,,,,,,,,,,
51,2,,2205.0,3165,,,9799.147847142875,7281.49360833876,9.395770790205253,-6.701731475927781,,,,,,,,,,,,
52,2,,2206.0,3165,,,9809.351771001646,7274.302260783691,10.192540472676063,-7.270315541006605,,,,,,,,,,,,
53,2,,2207.0,3165,,,9819.547037210968,7267.022299531,10.269821477441242,-7.325457129144766,,,,,,,,,,,,
54,2,,2208.0,3165,,,9829.7389876707,7259.733273338909,10.242383358454491,-7.306232759319997,,,,,,,,,,,,
55,2,,2209.0,3165,,,9839.852248694355,7252.463722836612,10.21537223362721,-7.28695976558398,,,,,,,,,,,,
56,2,,2210.0,3165,,,9850.043553576614,7245.17628944111,10.180767843487285,-7.262698067938609,,,,,,,,,,,,
57,2,,2211.0,3165,,,9860.281839837497,7237.888921245477,10.264743528614108,-7.322616448364129,,,,,,,,,,,,
58,2,,2212.0,3165,,,9870.4747823151,7230.613130296846,10.237254805532734,-7.303002678447165,,,,,,,,,,,,
59,2,,2213.0,3165,,,9880.401958617482,7222.908180918235,9.728964151217646,-7.951460963009813,,,,,,,,,,,,
60,2,,2214.0,3165,,,9890.385261549725,7214.940668889067,9.661819078685463,-7.8975087923380745,,,,,,,,,,,,
61,2,,2215.0,3165,,,9900.274659121611,7206.98828316601,9.762851793538973,-7.97881248101252,,,,,,,,,,,,
62,2,,2216.0,3165,,,9909.947818355586,7199.053527853162,9.692979206768644,-7.921694984685756,,,,,,,,,,,,
63,2,,2217.0,3165,,,9919.681421035044,7191.118950516612,9.658849908818416,-7.893795916673707,,,,,,,,,,,,
64,2,,2218.0,3165,,,9929.00026617654,7182.790167111033,9.169703918576987,-8.651238618838264,,,,,,,,,,,,
65,2,,2219.0,3165,,,9937.94128847697,7173.925685280351,8.865707705032156,-8.818523191641138,,,,,,,,,,,,
66,2,,2220.0,3165,,,9946.900099537415,7165.060450170606,8.85173561797326,-8.805043140096188,,,,,,,,,,,,
67,2,,2221.0,3165,,,9955.66787505638,7156.230636516216,8.907407324709236,-8.860426392388073,,,,,,,,,,,,
68,2,,2222.0,3165,,,9964.464568596048,7147.396488126667,8.850086651191873,-8.802201610005087,,,,,,,,,,,,
69,2,,2223.0,3165,,,9973.146505772196,7138.230249450952,8.532930742529071,-9.261730754966376,,,,,,,,,,,,
70,2,,2224.0,3165,,,9981.678765621742,7129.006828609689,8.51192486024519,-9.240248447682644,,,,,,,,,,,,
71,2,,2225.0,3165,,,9990.291652163012,7119.765600800232,8.489745718370214,-9.216503437789866,,,,,,,,,,,,
72,2,,2226.0,3165,,,9998.77435164391,7110.524937190862,8.45938065302065,-9.182262937315974,,,,,,,,,,,,
73,2,,2227.0,3165,,,10007.128005406337,7101.204941902461,8.314181053908513,-9.345076196369597,,,,,,,,,,,,
74,2,,2228.0,3165,,,10015.42190696738,7091.677257997516,8.198048226853787,-9.550902418615674,,,,,,,,,,,,
75,2,,2229.0,3165,,,10023.706228573472,7082.138194531277,8.172829195136737,-9.522542487681303,,,,,,,,,,,,
76,2,,2230.0,3165,,,10031.838771598683,7072.6774420046795,8.246956357873563,-9.432049575669122,,,,,,,,,,,,
77,2,,2231.0,3165,,,10040.013272585547,7063.266415340307,8.286390047965588,-9.403068204574415,,,,,,,,,,,,
78,2,,2232.0,3165,,,10048.348740928961,7053.8428516279255,8.255127594562715,-9.367584500911073,,,,,,,,,,,,
79,2,,2233.0,3165,,,10056.621145530626,7044.3751628116825,8.23829184830622,-9.54471731790083,,,,,,,,,,,,
80,2,,2234.0,3165,,,10064.522417662109,7034.800666893297,7.955127819367565,-9.618446756973162,,,,,,,,,,,,
81,2,,2235.0,3165,,,10072.432575159432,7025.200009093038,8.132585046764016,-9.463829951850618,,,,,,,,,,,,
82,2,,2236.0,3165,,,10080.70809346193,7015.700060089302,8.193988528363933,-9.467346121507791,,,,,,,,,,,,
83,2,,2237.0,3165,,,10089.071457234466,7006.237505753774,8.160255694952289,-9.428059273852927,,,,,,,,,,,,
84,2,,2238.0,3165,,,10097.221696632592,6996.747308107502,8.166438958995371,-9.435203555379442,,,,,,,,,,,,
85,2,,2239.0,3165,,,10105.494376496714,6987.260019549896,8.164895119204838,-9.43341976835914,,,,,,,,,,,,
86,2,,2240.0,3165,,,10113.84404232856,6977.748817999059,8.236662620818162,-9.515515075852838,,,,,,,,,,,,
87,2,,2241.0,3165,,,10122.036215097884,6968.252311964524,8.239993299991214,-9.519962073906045,,,,,,,,,,,,
88,2,,2242.0,3165,,,10130.202075009325,6958.790207884502,8.192315244148427,-9.465183968818641,,,,,,,,,,,,
89,2,,2243.0,3165,,,10138.396351692647,6949.431339623985,7.514673514809429,-8.682221563678597,,,,,,,,,,,,
90,2,,2244.0,3165,,,10144.120269908084,6942.534965833045,4.575315672059356,-5.407198133695287,,,,,,,,,,,,
91,2,,2245.0,3165,,,10148.854353622584,6936.850059297152,5.147959631467161,-6.617164916952041,,,,,,,,,,,,
92,2,,2246.0,3165,,,10150.621647817514,6927.984028695394,-1.740886781815704,-10.631109425714678,,,,,,,,,,,,
93,2,,2247.0,3165,,,10141.982513740752,6919.713773253457,-9.544625733788724,-8.685913540444478,,,,,,,,,,,,
94,2,,2248.0,3165,,,10131.258798395316,6910.259425343687,-11.108851302584243,-10.109427296845437,,,,,,,,,,,,
95,2,,2249.0,3165,,,10120.019476196618,6900.128586774463,-11.1431229946228,-10.14053514934131,,,,,,,,,,,,
96,2,,2250.0,3165,,,10109.086977548694,6889.9183544915595,-11.145290766402276,-10.142591724345053,,,,,,,,,,,,
