,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,3119.0,4587,,,3331.133190776672,9744.607053951708,14.513826676242848,-6.2797161842894536,,,,,,,,,,,,
1,2,,3120.0,4587,,,3346.8322922790962,9737.834633433053,16.51026666532334,-7.143319866997873,,,,,,,,,,,,
2,2,,3121.0,4587,,,3364.270838051586,9729.95640287804,18.079939457716225,-8.687600234206855,,,,,,,,,,,,
3,2,,3122.0,4587,,,3383.3701379434087,9720.767042482654,19.98663563994966,-9.603589725574063,,,,,,,,,,,,
4,2,,3123.0,4587,,,3404.1579196092034,9709.95984132437,21.413590014894282,-11.325175657622978,,,,,,,,,,,,
5,2,,3124.0,4587,,,3425.7061768435924,9698.510867947023,21.64946016292134,-11.44984077688241,,,,,,,,,,,,
6,2,,3125.0,4587,,,3447.0136039241866,9686.273059094876,21.188022719502808,-12.215222422433525,,,,,,,,,,,,
7,2,,3126.0,4587,,,3468.2458934898596,9673.82535596448,20.71239358029154,-12.860222303955577,,,,,,,,,,,,
8,2,,3127.0,4587,,,3488.7988919538325,9661.159007344442,20.762796635901037,-12.907155015520454,,,,,,,,,,,,
9,2,,3128.0,4587,,,3509.587351319308,9648.229754144892,20.79957425479967,-12.929952919336769,,,,,,,,,,,,
10,2,,3129.0,4587,,,3530.1062870286773,9635.038519079506,19.891472277721558,-14.187368159865297,,,,,,,,,,,,
11,2,,3130.0,4587,,,3550.229468574319,9620.841584233925,19.847707595908172,-14.155856734069706,,,,,,,,,,,,
12,2,,3131.0,4587,,,3569.8579166595578,9606.270026204302,19.345406885009417,-14.886211181604555,,,,,,,,,,,,
13,2,,3132.0,4587,,,3589.290758334089,9591.343801490477,19.379030805948638,-14.912156958159196,,,,,,,,,,,,
14,2,,3133.0,4587,,,3608.6420174459454,9576.406971060847,19.335767459957488,-14.87849063919098,,,,,,,,,,,,
15,2,,3134.0,4587,,,3627.347985390411,9560.69385926817,18.69099670291519,-15.712722038003971,,,,,,,,,,,,
16,2,,3135.0,4587,,,3645.999899180799,9544.924829256279,18.752952855021128,-15.764608274119635,,,,,,,,,,,,
17,2,,3136.0,4587,,,3664.5878300872923,9528.692834397692,18.00222060935846,-16.401180858818883,,,,,,,,,,,,
