,type,sendTime,rcvTime,vehicleId,sender,messageID,x_pos,y_pos,x_spd,y_spd,exchangedMessageType,EventID,RoadID,lanePosition,laneIndex,x_currentDirection,y_currentDirection,maxSpeed,maxDeceleration,hazardAttack,hazardOccurrence,hazardOccurrencePercentage
0,2,,3108.0,4557,,,11383.130680717035,1595.1229137129021,-12.245241559786713,9.723807754471476,,,,,,,,,,,,
1,3,3108.372893318517,3108.372893318517,4557,4545.0,18736453.0,11269.228260177102,1700.423184473901,-19.222628648422674,20.71891250670257,0.0,0.0,,9.0,1.0,-0.6801857133939371,0.7330398319974021,30.0,4.0,0.0,0.0,47.0
2,3,3108.6625366202006,3108.6625366202006,4557,4533.0,18737998.0,11166.444085035284,1848.2012124613705,-17.2850526054194,30.412080362512945,0.0,0.0,,70.0,0.0,-0.494135012922699,0.8693851787348821,50.0,4.0,0.0,0.0,46.0
3,2,,3109.0,4557,,,11370.083564202156,1605.4660929704937,-13.664851705952112,10.851104087283277,,,,,,,,,,,,
4,3,3109.3729026571527,3109.3729026571527,4557,4545.0,18746707.0,11250.443625787444,1722.8937333165745,-19.198984176128835,22.950784838907122,0.0,0.0,,39.0,1.0,-0.641694833241086,0.7669600647958761,30.0,4.0,0.0,0.0,47.0
5,3,3109.662533071621,3109.662533071621,4557,4533.0,18748015.0,11149.952284010253,1879.2042612002715,-14.52465584795403,31.85032931432003,0.0,0.0,,105.0,0.0,-0.41492611925222,0.9098551069056501,50.0,4.0,0.0,0.0,46.0
6,2,,3110.0,4557,,,11355.541393287254,1617.0927008163628,-15.115657094694335,12.294444507883533,,,,,,,,,,,,
7,3,3110.372899103176,3110.372899103176,4557,4545.0,18752687.0,11231.870797536238,1746.2270922703021,-18.253952220391955,23.76572951006629,0.0,0.0,,69.0,1.0,-0.609172804536383,0.7930375112271021,30.0,4.0,0.0,0.0,47.0
8,2,,3111.0,4557,,,11339.819167453976,1630.5280980627203,-16.31454785130054,13.951365889898973,,,,,,,,,,,,
9,3,3111.372900425244,3111.372900425244,4557,4545.0,18758625.0,11213.579260859678,1769.9832421799458,-18.247416875602784,23.75586828499434,0.0,0.0,,98.0,1.0,-0.609172804536383,0.7930375112271021,30.0,4.0,0.0,0.0,47.0
