,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
0,2,1747,2541,7063.592699711381,6591.20502514758,-1.312690871657952,-1.564783762848734
1,2,1748,2541,7061.700168942194,6588.7698891275095,-2.638385403978127,-3.145075680822585
2,2,1749,2541,7058.695569812985,6584.868605448214,-3.830691723072225,-4.566433331142959
3,2,1750,2541,7054.195385034598,6579.404020186845,-5.162124686790709,-6.153558470756796
4,2,1751,2541,7049.291423919885,6573.706915057828,-4.05036055172364,-4.828227532205439
5,2,1752,2541,7044.067469045253,6568.164423060373,-6.065531656589061,-6.070172445015255
6,2,1753,2541,7033.215602802131,6565.950269726503,-10.545923961969205,-1.027694687823872
7,2,1754,2541,7024.189653016344,6573.430756506551,-9.654419879854725,8.037653260558054
8,2,1755,2541,7013.664746276241,6582.080489062953,-11.074075294364278,8.943375251770918
9,2,1756,2541,7002.438732698664,6590.902363076831,-11.15535701211349,8.989143913618566
10,2,1757,2541,6991.64634436103,6600.047596338922,-11.019443227488939,9.131586677851594
11,2,1758,2541,6980.673826241788,6609.125515540945,-11.005977951065022,9.075781945687124
12,2,1759,2541,6969.78427919682,6618.31769689866,-10.850697513624947,9.181322329752048
13,2,1760,2541,6961.5478988428,6610.109065695419,-6.139765254651575,-12.849060585734389
14,2,1761,2541,6955.590490252604,6597.165702079971,-5.775715646590541,-13.041632270883678
15,2,1762,2541,6949.8363229549195,6584.105576646221,-5.774668135128481,-13.038531648300507
16,2,1763,2541,6943.08817495486,6571.556373410462,-7.851273230309793,-11.857692802466259
17,2,1764,2541,6935.961877201708,6560.815423847873,-6.05232638247099,-9.140796763357901
18,2,1765,2541,6931.177765329702,6553.800165892903,-3.691191299047777,-5.305082570134827
19,2,1766,2541,6924.172079273738,6551.879307102327,-8.831722339943557,-0.127396559813747
20,2,1767,2541,6915.582743998899,6556.9613903252675,-9.059403894207108,5.7660393946268265
21,2,1768,2541,6905.810327984265,6563.261023298807,-10.536179174436063,6.704590711520999
22,2,1769,2541,6894.35969380952,6570.53813222135,-11.98703843277559,7.627122125911044
23,2,1770,2541,6881.838568487382,6577.4412772835385,-13.011829270673049,5.709500996323509
24,2,1771,2541,6868.818109780666,6583.174263404488,-13.036414599382962,5.720030399720712
25,2,1772,2541,6855.162190430038,6587.643061674638,-13.638697379906553,3.97899541278562
26,2,1773,2541,6841.4703491708615,6591.499643821387,-13.859692143329662,3.630258137129758
27,2,1774,2541,6827.589797285469,6593.960904370594,-14.011211288089727,2.463223377839026
28,2,1775,2541,6813.812508227457,6595.800722682529,-14.244418812017672,1.4042777126655661
29,2,1776,2541,6799.722959244693,6597.201825173806,-14.174645114934725,1.397409410420443
30,2,1777,2541,6785.578958603363,6598.092926991516,-14.29074481791994,0.8321926761211811
31,2,1778,2541,6771.209494428437,6598.92987791017,-14.258366425145603,0.8303117736337681
32,2,1779,2541,6757.205656582839,6598.268486891931,-14.163529332273468,-1.9017509100231211
33,2,1780,2541,6742.875395236241,6596.355677175509,-14.154514995364943,-1.900539717262522
34,2,1781,2541,6729.019146657156,6592.380480779127,-13.400589051997267,-4.854177012489851
35,2,1782,2541,6716.203264961031,6587.740907940602,-11.396083805723375,-4.128144986881568
36,2,1783,2541,6707.396572772913,6584.119528608777,-7.035153525210065,-3.029139693675778
37,2,1784,2541,6700.765918665317,6581.409807589336,-7.487940045073575,-3.001708914209599
38,2,1785,2541,6693.204379483539,6584.708510982787,-6.9250723374393175,7.251438156391477
39,2,1786,2541,6688.606498547327,6594.872234182186,-4.831687307440606,11.026634330056027
40,2,1787,2541,6683.266822820883,6606.897773530001,-5.557257093389618,12.681758869557813
41,2,1788,2541,6677.619383676085,6619.92923889802,-5.7360909231967625,13.089206590537227
42,2,1789,2541,6671.87629200852,6632.987596771038,-5.723577205946717,13.060661079271185
43,2,1790,2541,6666.085817125196,6646.0652093671615,-5.74662244535852,13.11323044200657
44,2,1791,2541,6660.436965656986,6659.096124343709,-5.810497355901888,13.070447334421921
45,2,1792,2541,6653.397220839644,6671.528176443905,-7.623531690733631,12.112127842293287
46,2,1793,2541,6645.190545242286,6683.195210388831,-8.229587460874667,11.627770091676192
47,2,1794,2541,6635.342877326175,6693.5509038991695,-10.26851719435164,9.992424455922633
48,2,1795,2541,6625.22193849502,6703.4971240501245,-10.247937423976479,9.971893046245475
49,2,1796,2541,6615.096159871201,6713.44892084438,-10.216916566978163,9.94171384040855
50,2,1797,2541,6604.843175066443,6723.396920623209,-10.27109972149877,9.99322793124943
51,2,1798,2541,6594.565231655105,6733.3459679159005,-10.238975483465708,9.963002948867445
52,2,1799,2541,6583.575930587023,6742.2471336919525,-12.372075542936368,6.983483585132462
53,2,1800,2541,6572.439823918332,6749.506666566601,-8.184736217543344,11.7319766496387
54,2,1801,2541,6564.397344287726,6761.186417558965,-8.139515935427365,11.667170636730978
55,2,1802,2541,6556.31010478714,6772.909922072585,-8.15251142430195,11.685794709389095
56,2,1803,2541,6545.945089194326,6776.175429954976,-11.622772427314768,-8.332063101889391
57,2,1804,2541,6534.808536297871,6767.110128735916,-11.033220881823791,-9.09812340426304
58,2,1805,2541,6523.7961279883675,6758.029112269043,-11.034466247843502,-9.098771921850233
59,2,1806,2541,6513.007876586722,6748.942735829912,-11.036530791458825,-9.100495246284671
60,2,1807,2541,6502.072088015759,6739.877736458566,-10.964451406371172,-9.041057476430362
61,2,1808,2541,6491.127126201764,6730.802414617574,-11.000846261300236,-9.071069233725263
62,2,1809,2541,6480.603849558503,6721.978449894222,-9.196347232590526,-7.922923248574088
63,2,1810,2541,6473.388368893526,6715.6352913135215,-5.838699790056529,-5.03009670606477
64,2,1811,2541,6467.941164276519,6710.934620184276,-6.121246193206215,-5.269313075988999
65,2,1812,2541,6460.993366708945,6704.987984319307,-7.612107255398742,-6.525188926473475
66,2,1813,2541,6452.380026544571,6697.811916639553,-8.993382389163681,-7.676371786656508
67,2,1814,2541,6442.551596014504,6689.411752626142,-10.52355429833218,-8.982536409851441
68,2,1815,2541,6431.753912118796,6680.157980056468,-10.87273604200787,-9.280594126873062
69,2,1816,2541,6420.943680420257,6670.884862057355,-10.871501373571103,-9.279557248821728
70,2,1817,2541,6411.023853960593,6662.188988245074,-8.876447721089532,-7.576681715657532
71,2,1818,2541,6403.780195697941,6656.400135721529,-5.623369188692674,-4.449233334382766
72,2,1819,2541,6399.9885399481345,6653.526082391373,-2.127343609131127,-1.652992881608336
